Blancas,Negras,Result,ECO,Opening
NevenKos,jchh,0-1,A04,Zukertort : Sicilian Invitation
jchh,NevenKos,1-0,B18,Caro-Kann Defense: Classical Variation
OneTyredDownhiller,jchh,1-0,D02,Queen's Pawn Game: Krause Variation
rhossis,jchh,0-1,D10,Slav Defense
jchh,Goribar1,1-0,A10,English
Goribar1,jchh,1-0,A04,Zukertort : Sicilian Invitation
jchh,Tyranozor,0-1,C30,King's Gambit Declined: Miles Defense
jacobskinsuit,jchh,1-0,A43,Benoni Defense: Benoni Gambit Accepted
jsd,jchh,1-0,B08,Pirc Defense: Classical Variation
jchh,PAUL_MORPHY_GENIUS,0-1,C30,King's Gambit Declined: Panteldakis Countergambit
jchh,TerryLu29,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation"
cabri007,jchh,0-1,B13,Caro-Kann Defense: Exchange Variation
jchh,cabri007,1-0,C01,"French Defense: Exchange Variation, Monte Carlo Variation"
