Blancas,Negras,Result,ECO,Opening
eliezer0427,Rirr2020,0-1,B50,Sicilian Defense: Modern Variations
Rirr2020,carlos_olarte,0-1,C00,French Defense: Knight Variation
Rirr2020,hugosango,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
Malted,Rirr2020,0-1,A40,English Defense
Yasar45,Rirr2020,1-0,A30,English : Symmetrical Variation
sayayin77777,Rirr2020,0-1,A40,Queen's Pawn Game: Anglo-Slav
Rirr2020,sepehr-sp,1-0,A06,Zukertort : Tennison Gambit
masterc34,Rirr2020,1-0,B22,Sicilian Defense: Alapin Variation
Rirr2020,Erwinplaza_Aussie40,0-1,B00,Pirc Defense
Miker10,Rirr2020,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
Rirr2020,Ivan_Arz,0-1,B01,Scandinavian Defense: Blackburne Gambit
Rirr2020,cholerik07,1-0,B32,Sicilian Defense: Lwenthal Variation
nudeoldman,Rirr2020,1-0,B21,Sicilian Defense: McDonnell Attack
Rirr2020,Ruzhdi01,0-1,B06,"Modern Defense: Two Knights Variation, Suttles Variation"
TrainingAccount35,Rirr2020,0-1,B20,Sicilian Defense
showmeyournipple,Rirr2020,0-1,B20,Sicilian Defense: Bowdler Attack
Rirr2020,crosshairs1997,0-1,C00,French Defense: Knight Variation
Chauca2020,Rirr2020,0-1,A43,Benoni Defense: Old Benoni
zhainar,Rirr2020,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Rirr2020,Alpercetindag,1-0,C00,French Defense: Knight Variation
Rirr2020,GazaAv,1-0,C41,Philidor Defense
manticor,Rirr2020,1-0,A01,Nimzo-Larsen Attack: Symmetrical Variation
buraktnc,Rirr2020,1-0,A00,Hungarian : Sicilian Invitation
Rirr2020,bobbyf72,0-1,C00,French Defense: Knight Variation
henriquecf,Rirr2020,1-0,A43,Benoni Defense: Old Benoni
Rirr2020,Bimakusuma,1-0,B01,Scandinavian Defense: Main Line
mooz1873,Rirr2020,1-0,A40,Queen's Pawn Game
Rirr2020,ZanCatSan,0-1,B06,Modern Defense
Latarboy,Rirr2020,1-0,B21,Sicilian Defense: McDonnell Attack
Rirr2020,knightfortk1,1-0,A06,Zukertort : Tennison Gambit
Thor_44,Rirr2020,0-1,A40,English Defense
richter212,Rirr2020,1-0,B21,Sicilian Defense: McDonnell Attack
Rirr2020,RichTei,0-1,B00,Pirc Defense
Ephraeim,Rirr2020,1-0,A43,Benoni Defense: Old Benoni
yunusoz,Rirr2020,0-1,B50,Sicilian Defense: Modern Variations
Rirr2020,michbas,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Rirr2020,chessit00,0-1,B10,Caro-Kann Defense
Rirr2020,loemalaga,1-0,C45,Scotch Game
GLaDIaToR_rus,Rirr2020,1-0,B50,Sicilian Defense: Modern Variations
Rirr2020,TORNEO__TD,0-1,B49,"Sicilian Defense: Taimanov Variation, Bastrikov Variation"
Def_caw,Rirr2020,1-0,A00,Van Geet
Rirr2020,Lichiass,0-1,C45,Scotch Game
Rirr2020,shooter_171,1-0,C43,Russian Game: Modern Attack
Mody199818,Rirr2020,1-0,A40,English Defense
Gor_1992,Rirr2020,0-1,A43,Benoni Defense: Old Benoni
Renetorrez_3,Rirr2020,0-1,B50,Sicilian Defense: Modern Variations
santiruscitti15,Rirr2020,1-0,B00,King's Pawn
Rirr2020,Rosko84,1-0,C00,French Defense: Knight Variation
strok10,Rirr2020,0-1,-1,-1
Rirr2020,tonga85,1-0,B56,Sicilian Defense: Classical Variation
JonasB,Rirr2020,1-0,A02,Bird
AEQ,Rirr2020,1-0,B50,Sicilian Defense: Modern Variations
