Blancas,Negras,Result,ECO,Opening
Grkarican,MAESTRO1974,1-0,-1,-1
MAESTRO1974,Mahosny1,1-0,-1,-1
malake55,MAESTRO1974,0-1,-1,-1
MAESTRO1974,prudhvi30,1-0,-1,-1
MAESTRO1974,brida7,0-1,-1,-1
olcmarcus,MAESTRO1974,1-0,C25,"Vienna Game: Vienna Gambit, Steinitz Gambit, Knight Variation"
MAESTRO1974,shaxmatchi4063,0-1,B30,Sicilian Defense: Old Sicilian
KuanyshBekbolatuly,MAESTRO1974,0-1,A00,Hungarian
MAESTRO1974,CraizyCheck666,0-1,B32,Sicilian Defense: Open
StarZagan,MAESTRO1974,1/2-1/2,B00,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation"
Stephzmzn24,MAESTRO1974,1-0,-1,-1
MAESTRO1974,bastadezinco,0-1,-1,-1
MAESTRO1974,Sergiogalaxias,0-1,C50,Italian Game: Giuoco Pianissimo
mlundo,MAESTRO1974,1-0,D02,Queen's Pawn Game: London System
Novichek2017,MAESTRO1974,0-1,C45,Scotch Game
MAESTRO1974,Stufftrinity,0-1,C00,French Defense: Knight Variation
FatmirZimberi,MAESTRO1974,1-0,C50,Italian Game: Schilling-Kostic Gambit
Leybi_aguilo,MAESTRO1974,0-1,C50,Italian Game: Schilling-Kostic Gambit
LosFeralo,MAESTRO1974,0-1,C24,Bishop's : Vienna Hybrid
MAESTRO1974,RudiLintah1,0-1,C44,Scotch Game: Benima Defense
MAESTRO1974,Ferrnando,1-0,C42,Russian Game: Italian Variation
jose19712211,MAESTRO1974,1-0,A51,Indian Defense: Budapest Defense
mdmizan159597,MAESTRO1974,0-1,C50,Italian Game: Schilling-Kostic Gambit
MAESTRO1974,Dagdatheclt,0-1,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
MAESTRO1974,Mostafa2070,0-1,-1,-1
Audroin,MAESTRO1974,0-1,C62,Ruy Lopez: Steinitz Defense
MAESTRO1974,mvitalyus,0-1,B00,Pirc Defense
satish71,MAESTRO1974,1-0,C62,Ruy Lopez: Steinitz Defense
MAESTRO1974,totally_dumb,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
MAESTRO1974,tautendorf,0-1,B40,Sicilian Defense: Four Knights Variation
fleon24,MAESTRO1974,1-0,C24,Bishop's : Vienna Hybrid
MAESTRO1974,iralMamuJu,0-1,-1,-1
Josse10manuel,MAESTRO1974,1-0,A40,Queen's Pawn Game
Tracolis,MAESTRO1974,1-0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
MAESTRO1974,Dzxtckfd,0-1,-1,-1
mnsoor,MAESTRO1974,1-0,C62,Ruy Lopez: Steinitz Defense
TALIBLI7000,MAESTRO1974,1-0,C34,King's Gambit Accepted: Schallopp Defense
MAESTRO1974,jony-1,1-0,C50,Italian Game: Giuoco Pianissimo
sssix,MAESTRO1974,0-1,C48,"Four Knights Game: Spanish Variation, Classical Variation"
MAESTRO1974,Kielkiel,0-1,C41,Philidor Defense
gollarn27,MAESTRO1974,0-1,A24,"English : King's English Variation, Two Knights Variation, Fianchetto Line"
MAESTRO1974,JCV1412,0-1,B00,Nimzowitsch Defense: Declined Variation
Pol27ecekiel,MAESTRO1974,1-0,C36,King's Gambit Accepted: Modern Defense
MAESTRO1974,Valentinna,0-1,B54,"Sicilian Defense: Modern Variations, Main Line"
AsesorenSeguros,MAESTRO1974,1-0,C20,King's Pawn Game: Leonardis Variation
JCV1412,MAESTRO1974,0-1,C23,Bishop's
ACS1960,MAESTRO1974,0-1,C50,Italian Game: Schilling-Kostic Gambit
MAESTRO1974,desperado-20,0-1,B00,Pirc Defense
MAESTRO1974,classificador,0-1,B40,"Sicilian Defense: French Variation, Open"
Dificl,MAESTRO1974,0-1,A00,Englund Gambit Declined: Reversed French
MAESTRO1974,espadaespada,0-1,C41,Philidor Defense
milton1977,MAESTRO1974,0-1,A45,Indian Defense: Pawn Push Variation
MAESTRO1974,Guilodel,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Sylenna,MAESTRO1974,0-1,C50,Italian Game: Schilling-Kostic Gambit
