Blancas,Negras,Result,ECO,Opening
gilaryaraujo12,pupilochess86,0-1,B10,Caro-Kann Defense
Seihiki,gilaryaraujo12,1-0,D00,Queen's Pawn Game: Mason Variation
nefi-francia,gilaryaraujo12,1-0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
gilaryaraujo12,Perrovaca2020,0-1,B00,Rat Defense: Antal Defense
gilaryaraujo12,cazadordepollos,0-1,C45,Scotch Game: Classical Variation
Pianoman83,gilaryaraujo12,1-0,C50,Four Knights Game: Italian Variation
ahmad_david,gilaryaraujo12,1-0,A01,Nimzo-Larsen Attack
gilaryaraujo12,Squirrel1234,0-1,A06,Zukertort : Tennison Gambit
Hotsnow,gilaryaraujo12,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
gilaryaraujo12,Lemet,1-0,B47,"Sicilian Defense: Taimanov Variation, Bastrikov Variation"
yselim53,gilaryaraujo12,0-1,C00,French Defense: Knight Variation
gilaryaraujo12,KKona_Clap,0-1,B01,Scandinavian Defense: Main Line
DanylloFGM,gilaryaraujo12,0-1,B12,Caro-Kann Defense
mathik,gilaryaraujo12,1-0,C26,Vienna Game: Vienna Gambit
gilaryaraujo12,sunwillnotrise,0-1,A00,Hungarian : Reversed Alekhine
carlospires6,gilaryaraujo12,1-0,D00,Queen's Pawn Game
gilaryaraujo12,Yoghio,1-0,A07,King's Indian Attack
gilaryaraujo12,JFPS,1-0,A00,Hungarian : Reversed Alekhine
amor94,gilaryaraujo12,1-0,C00,French Defense
Xer-xer,gilaryaraujo12,0-1,A01,Nimzo-Larsen Attack: Indian Variation
gilaryaraujo12,hect93,0-1,B10,Caro-Kann Defense
ujzazmanje,gilaryaraujo12,0-1,D06,Queen's Gambit Declined: Marshall Defense
gilaryaraujo12,VishwamPandey,1-0,C45,Scotch Game
gilaryaraujo12,nikkelbee,0-1,A00,Gedult's
fcnchecker01,gilaryaraujo12,0-1,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
gilaryaraujo12,Chinolo,0-1,-1,-1
Enrrique-_115,gilaryaraujo12,1-0,C34,King's Gambit Accepted: MacLeod Defense
gilaryaraujo12,vladsuar,0-1,B54,Sicilian Defense: Accelerated Dragon
rubenjosep,gilaryaraujo12,1-0,C55,Italian Game: Two Knights Defense
gilaryaraujo12,kingalex09,1/2-1/2,C01,French Defense: Exchange Variation
fernandoraul25,gilaryaraujo12,1-0,D06,Queen's Gambit Declined: Baltic Defense
gilaryaraujo12,DanielBarreto,0-1,C00,French Defense: Normal Variation
DanielBarreto,gilaryaraujo12,1-0,D00,Queen's Pawn Game
gilaryaraujo12,DanielBarreto,0-1,B50,Sicilian Defense
DanielBarreto,gilaryaraujo12,1-0,A00,Gedult's
gilaryaraujo12,DanielBarreto,0-1,B00,St. George Defense
DanielBarreto,gilaryaraujo12,1-0,A00,Gedult's
gilaryaraujo12,DanielBarreto,0-1,A00,Van't Kruijs
DanielBarreto,gilaryaraujo12,1-0,A06,Zukertort
gilaryaraujo12,DanielBarreto,0-1,B00,Pirc Defense
