Blancas,Negras,Result,ECO,Opening
Guilherme1987,jeffren10,1-0,A46,Indian Defense: London System
jeffren10,Vezirveda,0-1,B90,"Sicilian Defense: Najdorf Variation, English Attack"
Historiansrule,jeffren10,1-0,A46,Indian Defense: London System
jeffren10,ace321,1-0,B07,Czech Defense
geosmat,jeffren10,1-0,E32,Nimzo-Indian Defense: Classical Variation
Bagusroni,jeffren10,1-0,A00,Ware
Francisco_15,jeffren10,1-0,A00,Van't Kruijs
jeffren10,Trying2WinAgain,0-1,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation"
jeffren10,lovemusic98,1-0,B07,Pirc Defense
lovemusic98,jeffren10,1-0,E12,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation"
jeffren10,lovemusic98,0-1,C00,French Defense: Chigorin Variation
lovemusic98,jeffren10,0-1,E12,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation"
jeffren10,lovemusic98,0-1,B33,Sicilian Defense: Open
jeffren10,shallowlightreef,1-0,B01,Scandinavian Defense: Modern Variation
FlyingChessKestrel,jeffren10,1-0,B00,Owen Defense
CheKarloz,jeffren10,0-1,B00,Owen Defense
jeffren10,CheKarloz,0-1,C00,French Defense: Chigorin Variation
CheKarloz,jeffren10,1-0,B00,Owen Defense
jeffren10,CheKarloz,1-0,C00,French Defense: Chigorin Variation
jeffren10,jobwoge,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
chesscrown1557,jeffren10,1-0,B00,Owen Defense
Citrus228,jeffren10,0-1,B00,Owen Defense
jeffren10,alad10,0-1,B12,Caro-Kann Defense
Agathexm,jeffren10,1-0,A40,English Defense
jeffren10,malcolmtucker,0-1,B10,Caro-Kann Defense: Two Knights Attack
malcolmtucker,jeffren10,0-1,B00,Owen Defense
jeffren10,Milad_Fozooni,0-1,B07,Pirc Defense
jeffren10,Fantamas,0-1,B40,Sicilian Defense: Marshall Counterattack
VictorTheBoss,jeffren10,0-1,B00,Owen Defense
thematrix2020,jeffren10,1/2-1/2,E40,Nimzo-Indian Defense: Normal Line
jeffren10,thematrix2020,1-0,C00,French Defense: Chigorin Variation
jeffren10,Mirchesz,0-1,C40,Latvian Gambit
jeffren10,RomanKas,0-1,B01,Scandinavian Defense: Modern Variation
RomanKas,jeffren10,0-1,B00,Owen Defense
jeffren10,RomanKas,0-1,C41,Philidor Defense
RomanKas,jeffren10,0-1,B00,Owen Defense
jeffren10,RomanKas,0-1,C50,Italian Game
RomanKas,jeffren10,1-0,B00,Owen Defense
jeffren10,Lord_Bubu_Schnu,1-0,C00,French Defense: Chigorin Variation
Ilmenau,jeffren10,1-0,B00,Owen Defense
jeffren10,Kingsolver,0-1,B02,Alekhine Defense: Scandinavian Variation
Kingsolver,jeffren10,1-0,B00,Owen Defense
jeffren10,manfroi-alexander,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
jeffren10,SpacoRegina,0-1,B00,Duras Gambit
jhcab,jeffren10,1-0,B00,Owen Defense
jeffren10,MobiusDubious,1-0,B00,"Nimzowitsch Defense: Lean Variation, Colorado Counter Accepted"
MobiusDubious,jeffren10,0-1,A13,"English : Agincourt Defense, Catalan Defense Accepted"
jeffren10,Egornh,1-0,B17,"Caro-Kann Defense: Karpov Variation, Modern Variation, Kasparov Attack"
Malamatas,jeffren10,1-0,B00,Owen Defense
jeffren10,rojopar69,0-1,C00,French Defense: Chigorin Variation
rojopar69,jeffren10,1-0,A10,English
jeffren10,rojopar69,1-0,A00,Van't Kruijs
rojopar69,jeffren10,0-1,A10,English
jeffren10,rojopar69,1-0,B33,Sicilian Defense: Open
rojopar69,jeffren10,1-0,A10,English
jeffren10,rojopar69,1-0,C00,French Defense: Chigorin Variation
rojopar69,jeffren10,0-1,E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Marco Defense"
jeffren10,rojopar69,1-0,B00,St. George Defense
