Blancas,Negras,Result,ECO,Opening
Al-dru,Juandv12,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Juandv12,JCenturion,0-1,C43,"Russian Game: Modern Attack, Symmetrical Variation"
Rchevechess,Juandv12,0-1,B51,Sicilian Defense: Moscow Variation
novaks333,Juandv12,0-1,B50,Sicilian Defense: Modern Variations
Juandv12,nirunkn,0-1,B00,Fried Fox Defense
Juandv12,sujeesh,0-1,C40,King's Pawn Game: McConnell Defense
Juandv12,Carlospaparam,0-1,C45,"Scotch Game: Classical Variation, Blackburne Attack"
Carlospaparam,Juandv12,1-0,B23,Sicilian Defense: Closed
Juandv12,Carlospaparam,0-1,C45,Scotch Game: Classical Variation
Carlospaparam,Juandv12,0-1,E10,Indian Defense: Anti-Nimzo-Indian
samaster8888,Juandv12,0-1,A43,Benoni Defense: Old Benoni
Juandv12,leonell787,1-0,B40,Sicilian Defense: French Variation
endongguryus,Juandv12,1-0,B50,Sicilian Defense: Modern Variations
Juandv12,Patauach,1-0,C45,Scotch Game
Juandv12,adekusara,0-1,C41,Philidor Defense: Exchange Variation
Dominoaz,Juandv12,1-0,A32,"English : Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense"
Juandv12,moibaptiste,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
Fluffyear,Juandv12,0-1,B51,Sicilian Defense: Moscow Variation
braa0102,Juandv12,1/2-1/2,A40,Horwitz Defense
abuabdulaziz,Juandv12,0-1,B70,Sicilian Defense: Dragon Variation
Juandv12,LeonelPortal,0-1,C43,Russian Game: Modern Attack
Heinrich2104,Juandv12,1-0,B56,Sicilian Defense: Classical Variation
Juandv12,pedrio,0-1,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
Verbitskij_Dmitrij,Juandv12,0-1,B70,Sicilian Defense: Dragon Variation
Juandv12,diewec,1/2-1/2,C34,King's Gambit Accepted: Fischer Defense
anlc,Juandv12,1-0,B56,Sicilian Defense: Classical Variation
Juandv12,Alexmosh17,1-0,B30,Sicilian Defense: Old Sicilian
himahere,Juandv12,1/2-1/2,A04,Zukertort : Sicilian Invitation
Juandv12,vicg23,0-1,B10,Caro-Kann Defense: Breyer Variation
pest35,Juandv12,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Juandv12,mokhtaro,0-1,B30,Sicilian Defense: Old Sicilian
Juandv12,MeguminsGambit,0-1,C40,Latvian Gambit: Mason Countergambit
MeguminsGambit,Juandv12,1-0,B22,Sicilian Defense: Alapin Variation
cley10,Juandv12,1-0,B50,Sicilian Defense: Delayed Alapin
Juandv12,Monte_KRISTO,1-0,C45,Scotch Game
JorgeBruno,Juandv12,1-0,B70,Sicilian Defense: Dragon Variation
Juandv12,ZlatanIAC,0-1,B07,Modern Defense: Geller's System
Juandv12,kotelokkk,1-0,C00,French Defense: King's Indian Attack
gart00,Juandv12,1-0,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack"
Juandv12,KeyWhisk,0-1,B10,Caro-Kann Defense: Breyer Variation
Ighobomeye,Juandv12,1-0,A40,Horwitz Defense
