Blancas,Negras,Result,ECO,Opening
Alejo_santos18,Ciclon_2017,0-1,A80,Dutch Defense
Ciclon_2017,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,Haihai123,0-1,D30,Queen's Gambit Declined
Alejo_santos18,Magno2204,0-1,A40,Horwitz Defense
zivko1956,Alejo_santos18,0-1,D55,"Queen's Gambit Declined: Modern Variation, Normal Line"
zivko1956,Alejo_santos18,0-1,D37,Queen's Gambit Declined: Three Knights Variation
Alejo_santos18,Sawaack,1-0,D11,Slav Defense: Quiet Variation
eugeealegre,Alejo_santos18,1-0,D02,Queen's Pawn Game: Zukertort Variation
Alejo_santos18,Macp2020,1-0,A40,Horwitz Defense
Alejo_santos18,anthonyhunt,0-1,A40,Horwitz Defense
blevi1,Alejo_santos18,0-1,B30,Sicilian Defense: Old Sicilian
Alejo_santos18,ficko_car02,0-1,D11,Slav Defense: Quiet Variation
ficko_car02,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,KenDraco,1-0,D08,Queen's Gambit Declined: Albin Countergambit
MikeE67,Alejo_santos18,0-1,D00,Queen's Pawn Game
Alejo_santos18,hanma11,0-1,A40,Modern Defense
Alejo_santos18,Pedalty,0-1,D10,Slav Defense
saeed_hashemi1981,Alejo_santos18,1-0,D05,Queen's Pawn Game: Colle System
Red_Uno,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,challenger1210,1-0,D30,Queen's Gambit Declined
Alejo_santos18,Okansldrn33,1-0,A41,Old Indian Defense
ahmed_obaidy,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
kid__Charlemagne,Alejo_santos18,1-0,A13,English : Agincourt Defense
Alejo_santos18,Mesudoo25,0-1,A52,"Indian Defense: Budapest Defense, Adler Variation"
outsidepawns,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,sfl97,1-0,D06,Queen's Gambit Declined: Marshall Defense
Alejo_santos18,npavcec,0-1,D06,Queen's Gambit Declined: Marshall Defense
Alejo_santos18,Vancha_March,0-1,A40,Modern Defense
Souix,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
mikelee12,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
carlusmarxen,Alejo_santos18,1-0,B32,Sicilian Defense: Open
Alejo_santos18,AncAr99,1-0,A40,Englund Gambit
burrattinoo,Alejo_santos18,1-0,B20,Sicilian Defense: Wing Gambit
Alejo_santos18,striker9999,1-0,A46,Yusupov-Rubinstein System
striker9999,Alejo_santos18,1-0,D60,Queen's Gambit Declined: Orthodox Defense
Alejo_santos18,esmeraldeno,0-1,D11,"Slav Defense: Quiet Variation, Pin Defense"
KingFishJuan,Alejo_santos18,1-0,A00,Hungarian : Catalan Formation
BenSchwanz,Alejo_santos18,1-0,B23,Sicilian Defense: Closed
Alejo_santos18,urbion,0-1,A53,Old Indian Defense
Alejo_santos18,Chinomontana2000,0-1,A43,Benoni Defense: Benoni Gambit Accepted
Alejo_santos18,peyman65,1-0,D04,Queen's Pawn Game: Colle System
Alejo_santos18,fic_wieslaw,0-1,A40,Polish Defense
Unbreakable-1,Alejo_santos18,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
monyuka85,Alejo_santos18,1/2-1/2,D03,Queen's Pawn Game: Torre Attack
aliamiri4283,Alejo_santos18,0-1,A07,King's Indian Attack
Alejo_santos18,yassinovvv,0-1,D06,Queen's Gambit
Alejo_santos18,Rishikesh12345,0-1,D06,Queen's Gambit Declined: Marshall Defense
