Blancas,Negras,Result,ECO,Opening
guadajg,vladsuar,0-1,-1,-1
Jose_Barreto,guadajg,1-0,D35,"Queen's Gambit Declined: Exchange Variation, Positional Variation"
guadajg,VovanbesT,1-0,C41,Philidor Defense: Exchange Variation
OmarAnssary,guadajg,0-1,B90,Sicilian Defense: Najdorf Variation
Mir59,guadajg,1/2-1/2,B20,Sicilian Defense: Wing Gambit
guadajg,GASYMAHERY,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
guadajg,Chris2013br,1-0,B08,Pirc Defense: Classical Variation
tarjih2014,guadajg,0-1,B22,Sicilian Defense: Alapin Variation
guadajg,clash-of-clans-01,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
kostin_av,guadajg,1-0,B22,Sicilian Defense: Alapin Variation
BolivarMoises,guadajg,0-1,-1,-1
guadajg,XiaoBon,0-1,C44,Scotch Game
Gabrin,guadajg,0-1,D00,Queen's Pawn Game: Mason Variation
Giteshcalfusion,guadajg,1-0,D31,Semi-Slav Defense: Accelerated Move Order
guadajg,BolivarMoises,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
guadajg,JVilas,1-0,C43,"Russian Game: Modern Attack, Symmetrical Variation"
aga001,guadajg,0-1,B50,"Sicilian Defense: Modern Variations, Tartakower"
guadajg,xamaycan_senpai,0-1,B10,Caro-Kann Defense
jugadorpeligroso,guadajg,1-0,A40,Queen's Pawn Game
Limchess,guadajg,0-1,D00,Queen's Pawn Game: Mason Variation
guadajg,juliocolivetgamboa,0-1,B32,Sicilian Defense: Open
DelvyG,guadajg,0-1,D31,Semi-Slav Defense: Accelerated Move Order
Jhonnyer1500,guadajg,0-1,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
guadajg,chukyhipico,1-0,B06,Modern Defense
guadajg,morgadog,1-0,B50,"Sicilian Defense: Modern Variations, Tartakower"
ApureGMO,guadajg,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation"
guadajg,daavid321,1-0,B00,King's Pawn
Edu88ALR,guadajg,0-1,D02,Queen's Pawn Game: Zukertort Variation
guadajg,rubenjosep,1-0,C44,Scotch Game: Haxo Gambit
guadajg,marvinbueno,1/2-1/2,B06,Modern Defense
Edu88ALR,guadajg,1-0,D02,Queen's Pawn Game: Zukertort Variation
guadajg,DanielBarreto,1-0,A00,Van't Kruijs
guadajg,jeffren10,0-1,B40,Sicilian Defense: Smith-Morra Gambit Deferred
Cacho22,guadajg,1-0,B20,Sicilian Defense
guadajg,samuel22bastidas,0-1,B21,Sicilian Defense: Smith-Morra Gambit
jeffren10,guadajg,1-0,B90,"Sicilian Defense: Scheveningen Variation, English Attack"
DanielBarreto,guadajg,1-0,A07,King's Indian Attack
guadajg,jeffren10,0-1,B40,Sicilian Defense: Smith-Morra Gambit Deferred
samuel22bastidas,guadajg,1-0,D00,Queen's Pawn Game
guadajg,jeffren10,1-0,B00,King's Pawn
samuel22bastidas,guadajg,1-0,D00,Queen's Pawn Game
guadajg,jeffren10,1-0,B40,Sicilian Defense: Smith-Morra Gambit Deferred
rfc11,guadajg,0-1,D31,Semi-Slav Defense: Accelerated Move Order
guadajg,samuel22bastidas,0-1,B30,Sicilian Defense: Old Sicilian
guadajg,Cacho22,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
jacksilany,guadajg,0-1,-1,-1
guadajg,jacksilany,1-0,C47,Four Knights Game
jeffren10,guadajg,1-0,B90,"Sicilian Defense: Scheveningen Variation, English Attack"
jacksilany,guadajg,1-0,B00,King's Pawn
guadajg,jeffren10,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Cacho22,guadajg,1-0,C00,Queen's Pawn Game: Franco-Sicilian Defense
guadajg,jacksilany,1-0,C43,"Russian Game: Modern Attack, Symmetrical Variation"
jeffren10,guadajg,1-0,C00,French Defense: Chigorin Variation
guadajg,Ronald_Linares02,1-0,C00,French Defense: Knight Variation
jacksilany,guadajg,0-1,B50,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted"
guadajg,jeffren10,1-0,B40,Sicilian Defense: Delayed Alapin Variation
jacksilany,guadajg,1-0,B90,Sicilian Defense: Najdorf Variation
guadajg,jeffren10,0-1,B41,Sicilian Defense: Kan Variation
Cacho22,guadajg,0-1,B40,Sicilian Defense: Delayed Alapin Variation
guadajg,Ronald_Linares02,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
Cacho22,guadajg,0-1,-1,-1
guadajg,Ronald_Linares02,0-1,-1,-1
Cacho22,guadajg,1-0,B30,Sicilian Defense: Old Sicilian
guadajg,samuel22bastidas,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
jacksilany,guadajg,0-1,B90,Sicilian Defense: Najdorf Variation
guadajg,vladsuar,1-0,B50,Sicilian Defense
guadajg,samuel22bastidas,0-1,B32,Sicilian Defense: Franco-Sicilian Variation
Jose_Barreto,guadajg,1-0,D31,Semi-Slav Defense: Marshall Gambit
guadajg,vladsuar,1-0,B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation"
jeffren10,guadajg,0-1,B20,Sicilian Defense
guadajg,DanielBarreto,0-1,B20,Sicilian Defense
jeffren10,guadajg,1-0,A00,Van't Kruijs
guadajg,DanielBarreto,0-1,B21,Sicilian Defense: McDonnell Attack
jeffren10,guadajg,1-0,B99,"Sicilian Defense: Najdorf Variation, Main Line"
guadajg,Jose_Barreto,1-0,C00,French Defense: Knight Variation
jeffren10,guadajg,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
guadajg,DanielBarreto,0-1,B03,Alekhine Defense: Exchange Variation
guadajg,jeffren10,1-0,C00,French Defense: La Bourdonnais Variation
DanielBarreto,guadajg,1-0,A07,King's Indian Attack
guadajg,jeffren10,1-0,B21,Sicilian Defense: McDonnell Attack
oscarhernadez,guadajg,1-0,A04,Zukertort : Queen's Gambit Invitation
guadajg,DanielBarreto,1-0,B21,Sicilian Defense: McDonnell Attack
guadajg,Jose_Barreto,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
oscarhernadez,guadajg,1-0,D02,Queen's Pawn Game: Krause Variation
guadajg,Jose_Barreto,1-0,B03,Alekhine Defense
DanielBarreto,guadajg,1-0,A04,Zukertort : Sicilian Invitation
jeffren10,guadajg,1-0,B20,Sicilian Defense
guadajg,Jose_Barreto,0-1,B32,Sicilian Defense: Open
jeffren10,guadajg,1-0,B53,Sicilian Defense: Chekhover Variation
guadajg,Jose_Barreto,0-1,-1,-1
Ronald_Linares02,guadajg,0-1,B90,Sicilian Defense: Najdorf Variation
guadajg,Jose_Barreto,0-1,B32,Sicilian Defense: Open
guadajg,DanielBarreto,1-0,B20,Sicilian Defense
Cacho22,guadajg,0-1,B40,Sicilian Defense: French Variation
Jose_Barreto,guadajg,0-1,D00,Queen's Pawn Game
guadajg,DanielBarreto,1-0,B50,Sicilian Defense
guadajg,jeffren10,1-0,B40,Sicilian Defense: Smith-Morra Gambit Deferred
Cacho22,guadajg,0-1,B50,Sicilian Defense: Modern Variations
jeffren10,guadajg,0-1,B53,Sicilian Defense: Chekhover Variation
guadajg,DanielBarreto,1-0,B00,Pirc Defense
jeffren10,guadajg,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
guadajg,Jose_Barreto,1-0,B32,Sicilian Defense: Open
