Blancas,Negras,Result,ECO,Opening
YllesCastro,cabri007,1-0,B17,Caro-Kann Defense: Karpov Variation
cabri007,JorgeFerrari,1-0,A13,English : Agincourt Defense
YllesCastro,cabri007,1-0,B40,"Sicilian Defense: French Variation, Normal"
cabri007,Rayo77,0-1,A28,"English : King's English Variation, Four Knights Variation, Bradley Beach Variation"
cabri007,martinezfd,0-1,B00,Owen Defense
eltekindelajedrez,cabri007,1-0,B43,"Sicilian Defense: Kan Variation, Wing Attack"
cabri007,white_horse22,0-1,D31,Semi-Slav Defense: Accelerated Move Order
macnecio,cabri007,1-0,B21,Sicilian Defense: McDonnell Attack
cabri007,IBDC,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
maquiabelico50,cabri007,0-1,A30,English : Symmetrical Variation
SantiagoAyalaAyala,cabri007,0-1,B20,Sicilian Defense: Lasker-Dunne Attack
cabri007,LitKillah7w7,1-0,E90,King's Indian Defense: Zinnowitz Variation
MIFUERTEESFINALES,cabri007,0-1,B13,Caro-Kann Defense: Exchange Variation
cabri007,Granadillostrong,1-0,A10,English
JHON_MAGNO,cabri007,0-1,B13,Caro-Kann Defense: Exchange Variation
cabri007,Matmardzik,1-0,B13,Caro-Kann Defense: Panov Attack
Termineytor,cabri007,0-1,B00,Pirc Defense
cabri007,letal28,0-1,A27,"English : King's English Variation, Three Knights System"
Eloycardenas,cabri007,0-1,C31,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit"
cabri007,Termineytor,1-0,B00,King's Pawn
LitKillah7w7,cabri007,0-1,D32,Queen's Gambit Declined: Tarrasch Defense
cabri007,MarthaKarina,0-1,C34,King's Gambit Accepted: King's Knight Gambit
JHON_MAGNO,cabri007,1-0,B08,Pirc Defense: Classical Variation
cabri007,tlacaelelprimero,0-1,C36,King's Gambit Accepted: Abbazia Defense
LazzyPlayer,cabri007,1-0,A04,Zukertort : Slav Invitation
cabri007,abhiramshastri,0-1,B12,Caro-Kann Defense
abhiramshastri,cabri007,0-1,B00,Rat Defense: Harmonist
cabri007,knightoftherealm,1-0,C30,King's Gambit Declined: Queen's Knight Defense
knightoftherealm,cabri007,1-0,A43,Benoni Defense: Old Benoni
cabri007,knightoftherealm,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
cabri007,ElvisP,0-1,B03,Alekhine Defense: Exchange Variation
Annonymus92,cabri007,1-0,C42,Russian Game: Nimzowitsch Attack
Tariuborneo,cabri007,0-1,B20,Sicilian Defense: Bowdler Attack
cabri007,amaraj9021,0-1,A13,English : Agincourt Defense
RedNev,cabri007,0-1,A06,Zukertort : Tennison Gambit
cabri007,RedNev,1-0,A09,Rti : Rti Accepted
sharifking,cabri007,1-0,A43,Benoni Defense: Old Benoni
cabri007,ChickFilYe2020,0-1,B07,Pirc Defense
cabri007,kritz13,1-0,E10,Blumenfeld Countergambit
kritz13,cabri007,1-0,A04,Zukertort : Sicilian Invitation
cabri007,dineshNG,0-1,A04,Zukertort : Black Mustang Defense
aghiuta,cabri007,1-0,A02,Bird
cabri007,aghiuta,0-1,A27,"English : King's English Variation, Three Knights System"
aghiuta,cabri007,0-1,A43,Queen's Pawn Game: Liedmann Gambit
cabri007,aghiuta,0-1,A27,"English : King's English Variation, Three Knights System"
aghiuta,cabri007,1-0,B10,Caro-Kann Defense
cabri007,aghiuta,0-1,A10,English : Anglo-Scandinavian Defense
balutsky,cabri007,1/2-1/2,B00,Pirc Defense
canbieber,cabri007,0-1,A00,Hungarian : Slav Formation
cabri007,Fan_of_Victoria,0-1,A27,"English : King's English Variation, Three Knights System"
cabri007,IAMBOOMER9,1/2-1/2,D37,Queen's Gambit Declined: Vienna Variation
Yahya_01,cabri007,0-1,B40,Sicilian Defense: French Variation
cabri007,cinevreau,1/2-1/2,B13,Caro-Kann Defense: Panov Attack
Barrochio,cabri007,0-1,B40,"Sicilian Defense: French Variation, Open"
Victor_Ramirez_VR,cabri007,0-1,B20,Sicilian Defense
cabri007,ersanjsano,1-0,B00,Rat Defense: Harmonist
ersanjsano,cabri007,1-0,A02,Bird
ersanjsano,cabri007,1-0,A02,Bird : From's Gambit
cabri007,ersanjsano,0-1,B00,Rat Defense: Harmonist
Ewizzle,cabri007,1-0,A00,Hungarian : Slav Formation
cabri007,leopardo69,0-1,A30,English : Symmetrical Variation
Makler099,cabri007,0-1,A01,Nimzo-Larsen Attack: Modern Variation
achint1994,cabri007,0-1,C01,French Defense: Exchange Variation
cabri007,MJ_007,0-1,A09,Rti : Advance Variation
Ahmma,cabri007,1-0,C00,French Defense: Knight Variation
Bunkerrat,cabri007,0-1,E60,Indian Defense: West Indian Defense
MarlonBaylon29,cabri007,0-1,A43,Benoni Defense: Old Benoni
cabri007,MarlonBaylon29,0-1,A10,English : Anglo-Scandinavian Defense
MarlonBaylon29,cabri007,1-0,A43,Benoni Defense: Old Benoni
baladaensolmenor,cabri007,0-1,A01,Nimzo-Larsen Attack: English Variation
cabri007,Muensterlaender,0-1,E90,King's Indian Defense: Larsen Variation
micshafes,cabri007,1-0,A56,Benoni Defense: Hromdka System
cabri007,carlsen810,0-1,C41,Philidor Defense: Philidor Countergambit
Armfights,cabri007,0-1,A43,Benoni Defense: Old Benoni
