Blancas,Negras,Result,ECO,Opening
iMannyLP,cjop1,1-0,B32,Sicilian Defense: Godiva Variation
cjop1,alejandrokuc,0-1,C47,Four Knights Game: Scotch Variation Accepted
tommy777,cjop1,1-0,D02,Queen's Pawn Game: London System
garokiller,cjop1,0-1,B30,Sicilian Defense: Old Sicilian
cjop1,DJ_Borshch21,0-1,B01,Scandinavian Defense: Modern Variation
cjop1,syllwestr,0-1,C45,Scotch Game: Schmidt Variation
cjop1,Devik64,1-0,B06,"Modern Defense: Lizard Defense, Mittenberger Gambit"
Yard1966,cjop1,0-1,A15,"English : Anglo-Indian Defense, Scandinavian Defense"
IzAlex,cjop1,0-1,A00,Van't Kruijs
cjop1,Abishan99,0-1,B06,Modern Defense: Modern Pterodactyl
cjop1,V0G3L,1-0,C45,Scotch Game: Blumenfeld Attack
Nanggala60,cjop1,1-0,B20,Sicilian Defense
hoepilein,cjop1,0-1,B30,Sicilian Defense: Old Sicilian
cjop1,Verbraucher,0-1,B40,"Sicilian Defense: French Variation, Normal"
cjop1,Berty82,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Berty82,cjop1,0-1,D05,Queen's Pawn Game: Colle System
cjop1,mmmza,0-1,B42,"Sicilian Defense: Kan Variation, Modern Variation"
cjop1,duranjonathansjc,1-0,B00,Nimzowitsch Defense: Mikenas Variation
Kralxxx,cjop1,1-0,B30,Sicilian Defense: Old Sicilian
cjop1,Opec25,0-1,C45,Scotch Game: Schmidt Variation
Max19731973,cjop1,0-1,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
AadityaGhansham,cjop1,1-0,A04,Zukertort : Pirc Invitation
cjop1,vladpol,0-1,B16,Caro-Kann Defense: Bronstein-Larsen Variation
cjop1,Lipatnikov_sergey,0-1,C00,French Defense: Normal Variation
sarthak1995,cjop1,1-0,E67,"King's Indian Defense: Fianchetto Variation, Classical Fianchetto"
cjop1,Armeec43,0-1,B15,Caro-Kann Defense
zilic21,cjop1,1-0,A02,Bird
cjop1,reyeseihcir14,1-0,C41,Philidor Defense: Exchange Variation
BlitzTeufel,cjop1,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
cjop1,Diego7SG,0-1,B16,Caro-Kann Defense: Bronstein-Larsen Variation
MIKCDI,cjop1,1-0,B30,Sicilian Defense: Old Sicilian
jamesIII,cjop1,1-0,D27,"Queen's Gambit Accepted: Classical Defense, Rubinstein Variation"
cjop1,heraamritsar,0-1,B06,Modern Defense
cjop1,Nohemi1997,0-1,C00,French Defense: Knight Variation
MorphyTheDog,cjop1,0-1,B20,Sicilian Defense: Mengarini Variation
PJM90,cjop1,1-0,D20,"Queen's Gambit Accepted: Central Variation, McDonnell Defense"
cjop1,Trickster729,0-1,B99,"Sicilian Defense: Najdorf Variation, Main Line"
mehrdadnavarchi1,cjop1,1-0,B32,Sicilian Defense: Godiva Variation
cjop1,Pawnm8ate,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
mangatta,cjop1,0-1,B21,Sicilian Defense: McDonnell Attack
cjop1,mika_tal,1-0,B95,Sicilian Defense: Najdorf Variation
EspinosaJakeAlRey,cjop1,0-1,D03,Queen's Pawn Game: Torre Attack
cjop1,Kazuyaelpro,1-0,C42,"Russian Game: Cochrane Gambit, Center Variation"
Jack_2005,cjop1,1-0,D00,Queen's Pawn Game: Mason Variation
Alexis1994,cjop1,1-0,A00,Hungarian
cjop1,Dr_WhiteTooth,1-0,B70,"Sicilian Defense: Dragon Variation, Fianchetto Variation"
cjop1,Id_Reven,1-0,B32,Sicilian Defense: Accelerated Dragon
Sushim-Chaturvedi,cjop1,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation"
cjop1,KingCamembert,1-0,C41,Philidor Defense
cjop1,verrinchess,0-1,B01,Scandinavian Defense: Modern Variation
verrinchess,cjop1,1-0,B22,Sicilian Defense: Alapin Variation
cjop1,verrinchess,0-1,B01,Scandinavian Defense: Modern Variation
besok,cjop1,0-1,B30,Sicilian Defense: Old Sicilian
Worldchamp10,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
cjop1,diegoul,1-0,B70,"Sicilian Defense: Dragon Variation, Fianchetto Variation"
Reali,cjop1,1/2-1/2,B22,Sicilian Defense: Alapin Variation
ajitmashi12,cjop1,1-0,A03,Bird : Dutch Variation
cjop1,Klavdia_Nik,1-0,C00,French Defense: Schlechter Variation
thomas71,cjop1,0-1,B23,"Sicilian Defense: Closed, Traditional"
cjop1,dimkaranasios,0-1,B00,Owen Defense
cjop1,Laudatio,0-1,C00,French Defense: Schlechter Variation
troyanskiy,cjop1,0-1,B23,Sicilian Defense: Closed
cjop1,detroyer69,0-1,C00,French Defense: Schlechter Variation
cjop1,Bothanovic,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
moraj965,cjop1,1-0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
Soleo,cjop1,0-1,B30,Sicilian Defense: Old Sicilian
cjop1,jayseb666,0-1,C41,Philidor Defense
cjop1,zarrrazka,0-1,C00,French Defense: Schlechter Variation
olive457,cjop1,0-1,D02,Queen's Pawn Game: Symmetrical Variation
cjop1,elbasy_alga,1-0,B01,Scandinavian Defense: Main Line
cjop1,Melison,0-1,C00,French Defense: Normal Variation
L12345123,cjop1,1-0,B20,Sicilian Defense: Bowdler Attack
cjop1,Hantu_Laut_DBS,0-1,B15,Caro-Kann Defense: Forgacs Variation
Phil_E-9_CHESSCLUB,cjop1,1/2-1/2,B32,Sicilian Defense: Godiva Variation
pawnscramble,cjop1,0-1,D20,Queen's Gambit Accepted
cjop1,Redddd,1-0,C41,Philidor Defense: Exchange Variation
cjop1,sdg1966,0-1,B32,Sicilian Defense: Lwenthal Variation
AlvinLee2007,cjop1,1-0,B32,Sicilian Defense: Godiva Variation
Finnken,cjop1,1-0,A22,"English : King's English Variation, Two Knights Variation"
cjop1,zilic21,0-1,B02,"Alekhine Defense: Two Pawn Attack, Lasker Variation"
cjop1,mochok1,1-0,B70,"Sicilian Defense: Dragon Variation, Fianchetto Variation"
cjop1,adecomik,1-0,B01,Scandinavian Defense: Blackburne-Kloosterboer Gambit
Mauricio26,cjop1,0-1,B30,Sicilian Defense: Old Sicilian
cjop1,diog0_viana,0-1,B47,"Sicilian Defense: Taimanov Variation, Bastrikov Variation"
adel22,cjop1,0-1,B32,Sicilian Defense: Godiva Variation
Youncore,cjop1,1-0,B30,Sicilian Defense: Old Sicilian
cjop1,fresno90,1-0,B32,Sicilian Defense: Accelerated Dragon
Marcel-Prout,cjop1,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
QuestionableMove,cjop1,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation"
cjop1,Dracs_Roberto,0-1,B01,Scandinavian Defense: Gubinsky-Melts Defense
