Blancas,Negras,Result,ECO,Opening
Jesus1999GM,KOZAK7777,0-1,E01,Catalan : Closed
PERICLEC,Jesus1999GM,0-1,A43,Benoni Defense: Benoni-Indian Defense
Jesus1999GM,werner9349scr,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Jesus1999GM,fdomgar735,0-1,A41,Rat Defense: English Rat
fdomgar735,Jesus1999GM,0-1,B20,Sicilian Defense
Jesus1999GM,fdomgar735,1-0,A10,English
Jesus1999GM,ta1zet,1-0,E18,"Queen's Indian Defense: Classical Variation, Traditional Variation, Nimzowitsch Line"
Oreg1,Jesus1999GM,1-0,C55,Italian Game: Scotch Gambit Declined
username42069,Jesus1999GM,0-1,C23,Bishop's
Jesus1999GM,Tsalko_Sergei,1-0,C77,"Ruy Lopez: Morphy Defense, Anderssen Variation"
Jesus1999GM,Lakyab,1-0,D06,Queen's Gambit Declined: Marshall Defense
RiyantoBlits,Jesus1999GM,0-1,B72,"Sicilian Defense: Dragon Variation, Classical Variation"
Jesus1999GM,BounIE18,1-0,C65,Ruy Lopez: Berlin Defense
jxuga1963,Jesus1999GM,1-0,B02,Alekhine Defense
Jesus1999GM,Ca6,0-1,D20,"Queen's Gambit Accepted: Central Variation, Modern Defense"
Naif-nd,Jesus1999GM,1-0,C21,Center Game: Kieseritzky Variation
Jesus1999GM,DrMichi,1-0,D10,Slav Defense
rwwyb,Jesus1999GM,1-0,B03,Alekhine Defense
Jesus1999GM,Victoreasy,0-1,A46,Indian Defense: Wade-Tartakower Defense
masihbelajar2021,Jesus1999GM,1-0,C41,Philidor Defense
Jesus1999GM,masihbelajar2021,1/2-1/2,B00,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation"
masihbelajar2021,Jesus1999GM,0-1,C47,Four Knights Game: Scotch Variation Accepted
Jesus1999GM,xxalpha69xx,1-0,D00,Blackmar-Diemer Gambit: Tartakower Variation
xxalpha69xx,Jesus1999GM,0-1,C45,Scotch Game: Classical Variation
Jesus1999GM,xxalpha69xx,1-0,A16,English : Anglo-Grnfeld Defense
xxalpha69xx,Jesus1999GM,0-1,C41,Philidor Defense: Exchange Variation
Jesus1999GM,xxalpha69xx,1-0,D06,Queen's Gambit Declined: Marshall Defense
xxalpha69xx,Jesus1999GM,0-1,C41,Philidor Defense: Exchange Variation
Jesus1999GM,xxalpha69xx,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Jesus1999GM,seqzy,0-1,C65,Ruy Lopez: Berlin Defense
Elias480,Jesus1999GM,1-0,A40,Modern Defense
Jesus1999GM,Nessar,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation"
David_DeOro11,Jesus1999GM,1-0,E70,King's Indian Defense: Normal Variation
Jesus1999GM,tov4risch,0-1,E76,King's Indian Defense: Four Pawns Attack
martinalarcon,Jesus1999GM,0-1,E61,King's Indian Defense: Semi-Classical Variation
Jesus1999GM,svobchel,1-0,D30,Queen's Gambit Declined
mo7ammed_1995,Jesus1999GM,1-0,D00,Queen's Pawn Game: Mason Variation
PolarExpressen,Jesus1999GM,1-0,E90,King's Indian Defense: Zinnowitz Variation
Jesus1999GM,La3aziz,0-1,B03,"Alekhine Defense: Four Pawns Attack, Main Line"
ErkebaiKz,Jesus1999GM,0-1,C42,Russian Game: Three Knights Game
johann26,Jesus1999GM,0-1,A57,Benko Gambit
Jesus1999GM,Cleyton13,1-0,C00,French Defense: Steiner Variation
Jesus1999GM,Blauweengel,0-1,B30,Sicilian Defense: Old Sicilian
Blauweengel,Jesus1999GM,1-0,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
aelment,Jesus1999GM,0-1,E70,King's Indian Defense: Normal Variation
Jesus1999GM,UmenyaVseNorm,0-1,A40,Englund Gambit
Jesus1999GM,Ji-yeong_240,0-1,E94,"King's Indian Defense: Orthodox Variation, Glek Defense"
Pakubumi,Jesus1999GM,1-0,C36,King's Gambit Accepted: Modern Defense
Jesus1999GM,lichess AI level 6,0-1,B00,King's Pawn Game: Nimzowitsch Defense
Jesus1999GM,luciouslion,1-0,D11,Slav Defense: Modern Line
Jesus1999GM,dagi001,1-0,A40,Modern Defense
dagi001,Jesus1999GM,0-1,D02,Queen's Pawn Game: Symmetrical Variation
Jesus1999GM,tttaaazzz,1-0,A52,"Indian Defense: Budapest Defense, Rubinstein Variation"
Arnoldtimog,Jesus1999GM,0-1,A00,Mieses
lojalisbela,Jesus1999GM,0-1,D93,"Grnfeld Defense: Three Knights Variation, Hungarian Variation"
Jesus1999GM,pipote,0-1,B15,Caro-Kann Defense
Jesus1999GM,kcchief70,1-0,A40,English Defense
mu-on,Jesus1999GM,1-0,B20,Sicilian Defense: Staunton-Cochrane Variation
Boni5000,Jesus1999GM,0-1,D00,Queen's Pawn Game
GoldDarklesser,Jesus1999GM,1-0,C65,Ruy Lopez: Berlin Defense
Jesus1999GM,shiila20,1-0,D35,Queen's Gambit Declined: Normal Defense
Janicah_yan,Jesus1999GM,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Jesus1999GM,pavel-72,1-0,D06,Queen's Gambit Declined: Marshall Defense
