Blancas,Negras,Result,ECO,Opening
Lego77,CCARECCORI,1-0,A41,Queen's Pawn Game
Lego77,KnyaZz_1997,0-1,A45,Indian Defense
kolyaRy2004,Lego77,0-1,B10,Caro-Kann Defense
Lego77,Nar10,1-0,D00,Queen's Pawn Game
Olexiy_Bilych,Lego77,0-1,D11,Slav Defense: Modern Line
EMA_Carballo,Lego77,1-0,D31,Semi-Slav Defense: Accelerated Move Order
Lego77,chipunu,1-0,A45,Indian Defense
Jasko227,Lego77,0-1,B10,Caro-Kann Defense: Breyer Variation
Lego77,Vhgtrotsky,0-1,A45,Indian Defense
mlgfoxzx,Lego77,1-0,B10,Caro-Kann Defense: Two Knights Attack
Lego77,magnomagal,1-0,D00,Queen's Pawn Game
Lego77,pree,0-1,D00,Queen's Pawn Game
Mynameislegion,Lego77,1-0,B12,"Caro-Kann Defense: Advance Variation, Tal Variation"
Lego77,BenDerq,0-1,A45,Indian Defense
Ercae2,Lego77,0-1,A04,Zukertort : Slav Invitation
Unkerich,Lego77,1-0,B10,Caro-Kann Defense
Lego77,shervin_1390,0-1,A43,Benoni Defense: Old Benoni
sasax782,Lego77,1-0,B10,Caro-Kann Defense
Lego77,Ardenno,1-0,D00,Queen's Pawn Game
Nocturnal357,Lego77,0-1,A11,English : Caro-Kann Defensive System
avichaljadeja02,Lego77,0-1,B10,Caro-Kann Defense: Two Knights Attack
Lego77,tuzo_09,1-0,A45,Indian Defense
Lego77,Prio22,1-0,A40,Queen's Pawn Game
Rognort,Lego77,1-0,B10,Caro-Kann Defense: Accelerated Panov Attack
Lego77,maxwalkerchess,1-0,A40,Modern Defense
Lego77,Patricio_Daniot_Jr,0-1,D00,Queen's Pawn Game
Fabiii92,Lego77,1-0,B17,Caro-Kann Defense: Karpov Variation
mmmn62,Lego77,0-1,B10,Caro-Kann Defense
Lego77,HAEDESVI,0-1,A40,Queen's Pawn Game
PeterDoesIt,Lego77,1-0,B10,Caro-Kann Defense
elis202020,Lego77,1-0,A00,Mieses
Lego77,chesseaz,1-0,A40,Horwitz Defense
Lego77,pogfish3,1-0,A45,Indian Defense
Lego77,carlinopisa,0-1,A41,Queen's Pawn Game
Lego77,Rashman025,1-0,D00,Queen's Pawn Game
ducharnel,Lego77,0-1,D10,Slav Defense
Chiaaaa,Lego77,1-0,A00,Van't Kruijs
Lego77,sempervincens85,0-1,A40,Horwitz Defense
Lego77,Pichonazzo,1-0,D00,Queen's Pawn Game
Andrei1966,Lego77,1-0,B10,Caro-Kann Defense
xcazaver,Lego77,0-1,A40,Queen's Pawn Game
axiomatico,Lego77,0-1,B13,Caro-Kann Defense: Exchange Variation
JMP1973,Lego77,0-1,A13,"English : Agincourt Defense, Kurajica Defense"
Lego77,Phika85,1-0,D00,Queen's Pawn Game
Lego77,onearmboxer,0-1,D00,Queen's Pawn Game
Lego77,Davidka21,1-0,D00,Queen's Pawn Game
Lego77,BigHorse7,0-1,A45,Indian Defense
Chessbyz1,Lego77,1-0,A40,Queen's Pawn Game
bariton7696,Lego77,1-0,B10,Caro-Kann Defense: Accelerated Panov Attack
Lego77,ttoorr,0-1,A40,Horwitz Defense
shama_avinash30,Lego77,1-0,B17,Caro-Kann Defense: Karpov Variation
Lego77,MODEIX,1-0,A45,Indian Defense
kukola,Lego77,1-0,B13,Caro-Kann Defense: Exchange Variation
Lego77,VarianteSmirnoff,1-0,D00,Queen's Pawn Game
Lego77,skydeborov,0-1,A45,Indian Defense
Elpakisto57,Lego77,0-1,A40,"Dutch Defense: Stonewall Variation, Modern Variation"
alexbawtry,Lego77,1-0,A40,Queen's Pawn Game
Lego77,pedagogoreeducativo,1-0,D00,Queen's Pawn Game
cristigr,Lego77,0-1,A40,Queen's Pawn Game
alisho,Lego77,1-0,B17,Caro-Kann Defense: Karpov Variation
Lego77,hardi_jen,1-0,D00,Queen's Pawn Game
WI_ST,Lego77,0-1,A02,Bird
Nasrat1,Lego77,0-1,B13,Caro-Kann Defense: Exchange Variation
Lego77,Vazir_azam,1-0,D00,Queen's Pawn Game
wryaosman,Lego77,0-1,B10,Caro-Kann Defense: Accelerated Panov Attack
Lego77,favour2,1-0,D00,Queen's Pawn Game
AngelikaM,Lego77,1/2-1/2,D11,Slav Defense: Modern Line
Lego77,Mrsauerkraut,1-0,A45,Indian Defense
Carlostorre19,Lego77,1-0,D31,Semi-Slav Defense: Accelerated Move Order
Lego77,mogewszystko,0-1,A45,Indian Defense
Therese101,Lego77,1-0,B12,Caro-Kann Defense: Advance Variation
Lego77,FatCatTW,0-1,A45,Indian Defense
oghenedoro5,Lego77,0-1,B13,Caro-Kann Defense: Exchange Variation
Lego77,JTrujilloH_ELEC,1-0,A45,Indian Defense
Lego77,Rachees,0-1,A45,Indian Defense
NicolaiWoltery,Lego77,1-0,D31,Semi-Slav Defense: Marshall Gambit
Lego77,Luis2104,0-1,A41,Queen's Pawn Game
Lego77,Tobiramasanjun-22,1-0,A40,Queen's Pawn Game
ElFilomeno,Lego77,1-0,D02,"Queen's Pawn Game: Levitsky Attack, Euwe Variation, Modern Line"
shawnthun,Lego77,1-0,A40,"Dutch Defense: Stonewall Variation, Modern Variation"
Lego77,vacaerror,0-1,D00,Queen's Pawn Game
Hochhaus,Lego77,1-0,B17,"Caro-Kann Defense: Karpov Variation, Tiviakov-Fischer Attack"
Lego77,Hochhaus,1/2-1/2,D00,Queen's Pawn Game
Hochhaus,Lego77,0-1,B13,Caro-Kann Defense: Exchange Variation
Pawn_hamster,Lego77,1-0,B13,Caro-Kann Defense: Exchange Variation
Lego77,LordSirKnight,0-1,A40,Horwitz Defense
Ramati123-45,Lego77,0-1,B10,Caro-Kann Defense
Francodid,Lego77,0-1,A40,Queen's Pawn Game
Lego77,Bigmag,0-1,A45,Indian Defense
Lego77,Muppetwarrior,1-0,A43,Benoni Defense: Old Benoni
Lego77,brainalive,0-1,A40,Modern Defense
BrokingGlass,Lego77,0-1,D11,Slav Defense: Modern Line
analisador,Lego77,0-1,A11,English : Caro-Kann Defensive System
Lego77,Baron_v_Schulenberg,0-1,A80,Dutch Defense
otun,Lego77,1-0,B10,Caro-Kann Defense: Breyer Variation
Lego77,barsanlucio,0-1,A40,Horwitz Defense
NNicole2002,Lego77,0-1,B10,Caro-Kann Defense
Lego77,nnui,0-1,D00,Queen's Pawn Game
Lego77,joan5,0-1,A43,Benoni Defense: Old Benoni
dilhanm,Lego77,0-1,B10,Caro-Kann Defense: Breyer Variation
DoomSlayer95,Lego77,0-1,A02,Bird
Lego77,Arbitrarium,1-0,D00,Queen's Pawn Game
Lego77,davidmarcouiller,0-1,A43,Benoni Defense: Old Benoni
Ranvier,Lego77,1-0,B17,Caro-Kann Defense: Karpov Variation
KeeHo,Lego77,1-0,B14,Caro-Kann Defense: Panov Attack
Lego77,miaras,0-1,D00,Queen's Pawn Game
Lego77,hopechesscl,1-0,A80,Dutch Defense
david270900,Lego77,1-0,D02,Queen's Pawn Game: Zukertort Variation
Lego77,sergej-mne,0-1,A45,Indian Defense
Lego77,Roverso,1-0,A45,Indian Defense
julianftrgg,Lego77,0-1,B13,Caro-Kann Defense: Exchange Variation
strombeker,Lego77,1-0,A04,Zukertort : Slav Invitation
Lego77,marth9,0-1,D00,Queen's Pawn Game
mule51,Lego77,1-0,B12,"Caro-Kann Defense: Advance Variation, Tal Variation"
Lego77,KarpovAndres,0-1,D00,Queen's Pawn Game
Big-Master,Lego77,1-0,A40,Queen's Pawn Game
Lego77,IgorKononets,1-0,A45,Indian Defense
Lego77,ilias1972,0-1,A45,Indian Defense
TrApS64,Lego77,1-0,B10,Caro-Kann Defense: Two Knights Attack
A_Running_Kidling,Lego77,1-0,D10,Slav Defense: Exchange Variation
blackstar2u,Lego77,1-0,B17,"Caro-Kann Defense: Karpov Variation, Tiviakov-Fischer Attack"
Lego77,NULLCrazy,0-1,A40,Modern Defense
Lego77,GermanRG,1-0,A45,Indian Defense
thebigguy,Lego77,0-1,D11,Slav Defense: Modern Line
viktordrago90,Lego77,1-0,D10,Slav Defense: Exchange Variation
Lego77,djoudjoux,1-0,A45,Indian Defense
Lego77,Giraldocuba,1-0,A45,Indian Defense
Lego77,Poisson-jaune,1-0,D00,Queen's Pawn Game
dom_lulas,Lego77,0-1,B17,"Caro-Kann Defense: Karpov Variation, Modern Variation, Ivanchuk Defense"
Albertdavis23,Lego77,1-0,B15,Caro-Kann Defense
Lego77,SOPIAN_RIADI,0-1,A45,Indian Defense
Lego77,Paulo_Robson,0-1,A45,Indian Defense
Lego77,SantChess08,1-0,A45,Indian Defense
huayra36,Lego77,0-1,B10,Caro-Kann Defense
Faruku,Lego77,1/2-1/2,A40,Queen's Pawn Game
Lego77,jrsantos13,1-0,A45,Indian Defense
Hangover75,Lego77,0-1,B10,Caro-Kann Defense: Breyer Variation
Lego77,sqm-b,1-0,A40,Horwitz Defense
iceman73,Lego77,1-0,D11,Slav Defense: Modern Line
Necol,Lego77,1-0,B12,"Caro-Kann Defense: Advance Variation, Bayonet Attack"
Lego77,italiannstallon,1-0,D00,Queen's Pawn Game
claycassiusclay,Lego77,0-1,A40,"Dutch Defense: Stonewall Variation, Modern Variation"
SchwarzesHemd,Lego77,0-1,A40,"Dutch Defense: Stonewall Variation, Modern Variation"
Lego77,SchwarzesHemd,1-0,A45,Indian Defense
DrWalls,Lego77,1-0,D11,Slav Defense: Modern Line
haugiang,Lego77,1-0,B10,Caro-Kann Defense: Accelerated Panov Attack
Kamus1981,Lego77,1-0,B14,Caro-Kann Defense: Panov Attack
Lego77,chess_avp,0-1,A40,Queen's Pawn Game
Lego77,NicoDiAngelo420,1-0,D00,Queen's Pawn Game
Lego77,rodrigo7070,0-1,A40,Queen's Pawn Game
Lego77,Rica-Sunrise,0-1,A45,Indian Defense
vesr,Lego77,0-1,A40,Queen's Pawn Game
knight1994,Lego77,0-1,B13,Caro-Kann Defense: Exchange Variation
Kovylkino,Lego77,0-1,D11,Slav Defense: Modern Line
Lego77,Testator,0-1,A40,Horwitz Defense
DiscoveredAttacker,Lego77,0-1,A04,Zukertort : Slav Invitation
edikklok,Lego77,1-0,B12,"Caro-Kann Defense: Advance Variation, Tal Variation"
Lego77,Shirov1234,0-1,A40,Queen's Pawn Game
Lego77,Gabriel_costa07,1-0,D00,Queen's Pawn Game
Lego77,o4cv,1-0,A45,Indian Defense
drsilicon,Lego77,0-1,B12,Caro-Kann Defense: Advance Variation
Lego77,jaime66,1-0,A40,Horwitz Defense
TK_Highlander,Lego77,0-1,B10,Caro-Kann Defense: Breyer Variation
Lego77,vib1111,0-1,D00,Queen's Pawn Game
ZDRAVKO71,Lego77,1-0,A11,English : Caro-Kann Defensive System
Lego77,ElChavalote,1-0,D00,Queen's Pawn Game
Lego77,Bksinn22,1-0,A45,Indian Defense
StefanSchuldt,Lego77,0-1,D11,Slav Defense: Modern Line
JasonBourneNg4Qc7,Lego77,1-0,B15,Caro-Kann Defense
Lego77,Kaisermantel-01,1-0,D00,Queen's Pawn Game
Lego77,PisaniChess,1-0,A45,Indian Defense
Brontes_21,Lego77,1/2-1/2,A13,"English : Agincourt Defense, Kurajica Defense"
Lego77,Wezta,0-1,D00,Queen's Pawn Game
