Blancas,Negras,Result,ECO,Opening
rfc11,mjaar,1-0,A20,"English : King's English Variation, Nimzowitsch Variation"
inanlo,rfc11,0-1,A45,Indian Defense
Corral-1965,rfc11,0-1,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
troyvw,rfc11,1-0,B20,Sicilian Defense: Wing Gambit
rfc11,Dampfie93,1-0,B10,Caro-Kann Defense: Breyer Variation
snipermonkey69,rfc11,0-1,B24,Sicilian Defense: Closed
rfc11,ev-samo,1-0,A06,Zukertort : Tennison Gambit
rfc11,shastin_yurij,0-1,D05,Queen's Pawn Game: Colle System
swiph,rfc11,1-0,E70,King's Indian Defense: Normal Variation
rfc11,Amodelsur,0-1,B10,Caro-Kann Defense
rfc11,debugloop,0-1,B30,Sicilian Defense: Old Sicilian
rfc11,ejashussain,1-0,C41,Philidor Defense
Evercool,rfc11,1-0,A45,Indian Defense
rfc11,hairyolives,1-0,E61,King's Indian Defense
aircard,rfc11,1-0,B22,Sicilian Defense: Alapin Variation
Meyer85,rfc11,0-1,E61,King's Indian Defense
rfc11,ArkaSarkar,1-0,C00,French Defense: Knight Variation
rfc11,Amit7004,1-0,B06,Modern Defense
vicky1997,rfc11,0-1,A05,Zukertort : Nimzo-Larsen Variation
KakeoKeoChess,rfc11,0-1,B21,Sicilian Defense: McDonnell Attack
rfc11,SWRG,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
goniec12345,rfc11,0-1,B21,Sicilian Defense: Smith-Morra Gambit
rfc11,StillWorthy,1-0,C00,French Defense: Knight Variation
rfc11,javad20002,1-0,C40,King's Pawn Game: Busch-Gass Gambit
rfc11,ricuchi,0-1,B10,Caro-Kann Defense
LittleBlueMan,rfc11,1-0,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
Josechovich,rfc11,0-1,A48,East Indian Defense
rfc11,Rugbyfab,1-0,C41,Philidor Defense
JueSch60,rfc11,0-1,B50,Sicilian Defense: Delayed Alapin
Ajedres1,rfc11,1/2-1/2,B20,Sicilian Defense: Bowdler Attack
rfc11,TheSpiceIsRight,1-0,B10,Caro-Kann Defense
rfc11,rolandmwebster,1-0,B13,Caro-Kann Defense: Panov Attack
faneto222,rfc11,1-0,A45,Indian Defense
cruz55,rfc11,1-0,E70,King's Indian Defense: Normal Variation
rfc11,bigwes69,1-0,B03,Alekhine Defense
mrtygt,rfc11,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Olayale,rfc11,0-1,A45,Indian Defense
rfc11,Thanir,0-1,C40,Elephant Gambit
rfc11,TunaKilic2008,1-0,C00,French Defense: Knight Variation
T64Rocks,rfc11,1-0,A45,Trompowsky Attack
rfc11,GMhunde-v4,0-1,B10,Caro-Kann Defense
rfc11,Nightwatch9,0-1,C00,French Defense: Knight Variation
ben826,rfc11,1-0,B23,Sicilian Defense: Closed
rfc11,Canthebarbarian,1-0,B06,Modern Defense
rfc11,MACGYVER_20ACDC,0-1,C70,"Ruy Lopez: Morphy Defense, Caro Variation"
MACGYVER_20ACDC,rfc11,0-1,A48,East Indian Defense
rfc11,MACGYVER_20ACDC,0-1,C70,"Ruy Lopez: Morphy Defense, Caro Variation"
MACGYVER_20ACDC,rfc11,1-0,D94,"Grnfeld Defense: Three Knights Variation, Burille Variation"
rfc11,MACGYVER_20ACDC,0-1,C00,French Defense: Knight Variation
MACGYVER_20ACDC,rfc11,0-1,A48,East Indian Defense
JuanMaquina094,rfc11,1-0,B21,Sicilian Defense: Smith-Morra Gambit
rfc11,tr78,1-0,C00,French Defense: Knight Variation
zzNobre,rfc11,1-0,B21,Sicilian Defense: McDonnell Attack
truebene,rfc11,1-0,A45,Indian Defense: Tartakower Attack
rfc11,hwyrook,0-1,C41,Philidor Defense
rfc11,lo_vas,0-1,C50,Giuoco Piano
Argonik333,rfc11,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
rfc11,Adufe,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Zhasulan87,rfc11,1-0,B22,Sicilian Defense: Alapin Variation
rfc11,Addydutt,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
rfc11,ThutoMh,1-0,C42,Russian Game: Italian Variation
sergejnovikov7939,rfc11,1-0,B20,Sicilian Defense: Bowdler Attack
Starling123,rfc11,1-0,B98,Sicilian Defense: Najdorf Variation
rfc11,hamed136209,1-0,C42,Russian Game: Italian Variation
Federer787,rfc11,0-1,B50,Sicilian Defense: Delayed Alapin
rfc11,demelovasco,1-0,C61,Ruy Lopez: Bird Variation
rfc11,CARPENITO1963,0-1,B00,Pirc Defense
nigromantes,rfc11,1-0,B30,Sicilian Defense: Old Sicilian
S0ULy,rfc11,0-1,A01,Nimzo-Larsen Attack
rfc11,Filips22,1-0,C50,Italian Game
rfc11,slangemor,1-0,C65,Ruy Lopez: Berlin Defense
rfc11,Adhish_Anand,0-1,C44,Scotch Game
Teguh_kabbandung,rfc11,1-0,B94,Sicilian Defense: Najdorf Variation
Jorgepablo2,rfc11,0-1,A48,London System
FOUMBOUNII,rfc11,1-0,B21,Sicilian Defense: Smith-Morra Gambit
rfc11,Asiti,1-0,C41,Philidor Defense
martinezfd,rfc11,0-1,A00,Polish : King's Indian Variation
rfc11,igordespo,0-1,B27,Sicilian Defense: Hyperaccelerated Pterodactyl
SameH9999999,rfc11,0-1,A15,English : Anglo-Indian Defense
rfc11,uncle_dimis,1-0,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
Shivpriyam,rfc11,0-1,B08,Pirc Defense: Classical Variation
mohamedllmmdouh,rfc11,1-0,A48,East Indian Defense
rfc11,JayeshSinha,1-0,C55,Italian Game: Two Knights Defense
rfc11,SyrilSnir,1-0,B44,Sicilian Defense: Taimanov Variation
rfc11,K0P0L0,1-0,B32,Sicilian Defense: Kalashnikov Variation
Rapha23,rfc11,0-1,A45,Trompowsky Attack
Neniprihatin,rfc11,1-0,B21,Sicilian Defense: McDonnell Attack
Alishka21,rfc11,0-1,B20,Sicilian Defense: Bowdler Attack
abedozwebti123,rfc11,0-1,B23,"Sicilian Defense: Closed, Traditional"
rfc11,Zikrullo,1-0,C62,Ruy Lopez: Steinitz Defense
rfc11,Liceaga-king,0-1,B01,Scandinavian Defense
kingbariz,rfc11,0-1,C55,Italian Game: Two Knights Defense
rfc11,Thalamostriate,0-1,C50,"Italian Game: Classical Variation, Albin Gambit"
rfc11,malaboustacy,0-1,B10,Caro-Kann Defense
Bisayan96,rfc11,0-1,B50,Sicilian Defense: Delayed Alapin
rfc11,alpha1romeo,0-1,A40,Modern Defense
Nadoelobrannik,rfc11,0-1,B52,"Sicilian Defense: Canal Attack, Main Line"
rfc11,pitzschk,0-1,B38,"Sicilian Defense: Accelerated Dragon, Marczy Bind"
cameodemon,rfc11,1-0,B56,Sicilian Defense: Classical Variation
Nikicatroha,rfc11,1-0,B01,Scandinavian Defense: Modern Variation
rfc11,abdi418,0-1,B01,Scandinavian Defense
rfc11,Luxsah,0-1,B50,Sicilian Defense
Rishi_85,rfc11,0-1,A45,Trompowsky Attack: Classical Defense
rfc11,hamdibf1974,1-0,C41,Philidor Defense
irw,rfc11,1-0,B21,Sicilian Defense: McDonnell Attack
Stratter,rfc11,0-1,B21,Sicilian Defense: Smith-Morra Gambit
rfc11,sportLoto68,1-0,B40,"Sicilian Defense: Four Knights Variation, Exchange Variation"
rfc11,Ycbrian0909,0-1,C41,Philidor Defense
Tretyakov_DG,rfc11,0-1,A00,Mieses
rfc11,csantos1973,0-1,B00,Nimzowitsch Defense: Declined Variation
csantos1973,rfc11,0-1,E61,King's Indian Defense
rfc11,TheNet71,0-1,B06,Modern Defense
rfc11,Eturkmen,0-1,C70,Ruy Lopez: Bird's Defense Deferred
Eturkmen,rfc11,0-1,B20,Sicilian Defense: Bowdler Attack
rfc11,TrChess80,1-0,C00,French Defense: Knight Variation
rfc11,veggiesssssssss,1-0,B10,Caro-Kann Defense
DarkHess,rfc11,1-0,B86,Sicilian Defense: Sozin Attack
rfc11,abouheiba,0-1,B00,Pirc Defense
rfc11,MoustafaWereida,0-1,C55,Italian Game: Two Knights Defense
Drhkm,rfc11,0-1,A10,English : Great Snake Variation
rfc11,PDSThakur,1-0,D02,Queen's Pawn Game: Chigorin Variation
Parthapratim,rfc11,1-0,B50,Sicilian Defense
rfc11,mlkranger,1-0,C01,French Defense: Exchange Variation
perinjo,rfc11,0-1,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
Webdemon,rfc11,0-1,B32,Sicilian Defense: Open
rfc11,Siouxfalls,0-1,C50,Italian Game: Anti-Fried Liver Defense
Ndooba,rfc11,0-1,D12,"Slav Defense: Quiet Variation, Schallopp Defense"
Joha2020,rfc11,0-1,B21,Sicilian Defense: McDonnell Attack
rfc11,Joha2020,1-0,A08,Zukertort : Grnfeld Reversed
Joha2020,rfc11,0-1,B20,Sicilian Defense: Bowdler Attack
rfc11,Joha2020,1-0,C01,French Defense: Exchange Variation
Joha2020,rfc11,1-0,A00,Hungarian : Indian Defense
rfc11,Joha2020,0-1,D45,Semi-Slav Defense: Main Line
Joha2020,rfc11,1-0,A00,Hungarian : Indian Defense
rfc11,Joha2020,0-1,C00,French Defense: Knight Variation
Joha2020,rfc11,1-0,B23,"Sicilian Defense: Closed, Traditional"
rfc11,Joha2020,0-1,A08,Zukertort : Grnfeld Reversed
Joha2020,rfc11,0-1,B23,"Sicilian Defense: Closed, Traditional"
Joha2020,rfc11,0-1,B23,"Sicilian Defense: Closed, Traditional"
rfc11,P4wn5t0rm,1-0,A40,Modern Defense
connector43,rfc11,1-0,B50,Sicilian Defense: Modern Variations
rfc11,Beastie7,0-1,C55,Italian Game: Two Knights Defense
jxj3588,rfc11,0-1,B50,Sicilian Defense
letotechin,rfc11,0-1,B56,Sicilian Defense: Classical Variation
rfc11,Halim05,1-0,C68,"Ruy Lopez: Exchange Variation, Lutikov Variation"
rfc11,kafkadreams,1-0,B30,Sicilian Defense: Old Sicilian
rfc11,Gabrielterra,0-1,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
BoringGiraffe,rfc11,0-1,B22,Sicilian Defense: Alapin Variation
rfc11,Ravindu01,0-1,C00,French Defense: Knight Variation
Fajar_Amr,rfc11,0-1,B50,Sicilian Defense: Modern Variations
rfc11,Bohdaahodynskiy_12,1/2-1/2,C23,Bishop's
shreddy37,rfc11,0-1,-1,-1
rfc11,kosaykh2020,1-0,A13,English : Agincourt Defense
ShikoBella,rfc11,1-0,B54,Sicilian Defense: Prins Variation
rfc11,Bhanupratap,0-1,C02,French Defense: Advance Variation
Matxete,rfc11,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
boss_box,rfc11,1-0,B50,Sicilian Defense
rfc11,Hedelver,1-0,A10,"English : Anglo-Scandinavian Defense, Malvinas Variation"
rfc11,mervisd1,1-0,C60,Ruy Lopez: Cozio Defense
Poseidonk,rfc11,0-1,B30,Sicilian Defense: Old Sicilian
Hedelver,rfc11,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
rfc11,Joha2020,1-0,C02,"French Defense: Advance Variation, Nimzowitsch System"
rfc11,Ibdidbwibs85363,0-1,B00,Duras Gambit
mervisd1,rfc11,0-1,B50,Sicilian Defense: Modern Variations
rfc11,vladosotiroski,0-1,A22,"English : King's English Variation, Two Knights Variation, Smyslov System"
PayamChess,rfc11,1-0,E73,"King's Indian Defense: Normal Variation, Standard Development"
rfc11,VlastimilCZ,0-1,A40,Modern Defense
IJospin,rfc11,1-0,D90,Grnfeld Defense: Three Knights Variation
rangasayee,rfc11,1-0,D07,"Queen's Gambit Declined: Chigorin Defense, Janowski Variation"
rfc11,realsimpleversion,0-1,A43,Benoni Defense: Old Benoni
