Blancas,Negras,Result,ECO,Opening
lisyender,YBG,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
Samir-syd,lisyender,0-1,A49,Indian Defense: Przepiorka Variation
lisyender,Are26,1-0,C00,French Defense: King's Indian Attack
lisyender,braulio66,1-0,B75,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Belezky Line"
KuznetsovNik2,lisyender,0-1,A00,Mieses : Reversed Rat
jhedigm,lisyender,1-0,A15,"English : Anglo-Indian Defense, King's Indian Formation"
SpartanB-312,lisyender,1-0,A51,Indian Defense: Budapest Defense
lisyender,arianfarmani,0-1,C00,French Defense: King's Indian Attack
lisyender,Fadrique83,1-0,B10,Caro-Kann Defense: Breyer Variation
Diegochess79,lisyender,1-0,C49,"Four Knights Game: Spanish Variation, Symmetrical Variation"
lisyender,Alphatierchen80,0-1,C00,French Defense: King's Indian Attack
Juan_Moreno,lisyender,0-1,C60,Ruy Lopez: Cozio Defense
lisyender,DrMaimer,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
arianfarmani,lisyender,1-0,A48,East Indian Defense
Titojoe,lisyender,0-1,C55,"Italian Game: Two Knights Defense, Keidansky Variation"
ZweiteMannschaft,lisyender,0-1,A05,King's Indian Attack: Symmetrical Defense
lisyender,osoberlines,0-1,B01,Scandinavian Defense: Main Line
lisyender,RubinCapaLasker,1-0,C47,"Four Knights Game: Scotch Variation, Belgrade Gambit"
Thunder_Klap,lisyender,0-1,A02,Bird
lisyender,Phenix79,1-0,B00,Pirc Defense
wild3000,lisyender,1/2-1/2,A01,Nimzo-Larsen Attack: Indian Variation
SpiritAirlines,lisyender,0-1,C60,Ruy Lopez: Cozio Defense
lisyender,ReyDeZerdeja,0-1,B00,Nimzowitsch Defense
lisyender,HustlersCorner,0-1,B02,Alekhine Defense: Marczy Variation
lisyender,SpiritAirlines,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
lisyender,Kapsalon,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
Waschbar10,lisyender,0-1,C45,Scotch Game: Schmidt Variation
erentopac,lisyender,0-1,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
AbuOmarAhmad,lisyender,0-1,A48,Torre Attack
lisyender,AbuOmarAhmad,1-0,B02,Alekhine Defense: Marczy Variation
lisyender,hakangulcuu1,0-1,B12,"Caro-Kann Defense: Advance Variation, Van der Wiel Attack"
lisyender,Osinger,0-1,B28,"Sicilian Defense: O'Kelly Variation, Quiet System"
Osinger,lisyender,1-0,C21,Danish Gambit Declined: Sorensen Defense
TecnesioChess,lisyender,1-0,A01,Nimzo-Larsen Attack: Modern Variation
lisyender,KingArci,1-0,B06,"Pterodactyl Defense: Eastern, Anhanguera"
kibakun,lisyender,0-1,A48,Torre Attack
Nolyk19,lisyender,1-0,A48,London System
lisyender,Mennyhagen,1-0,B59,Sicilian Defense: Boleslavsky Variation
lisyender,tepcovua2007,1-0,A08,King's Indian Attack: Sicilian Variation
lisyender,espankavoce,1-0,B02,Alekhine Defense: Marczy Variation
just_play_me,lisyender,1-0,C55,"Italian Game: Two Knights Defense, Perreux Variation"
rupic,lisyender,1-0,A00,Mieses : Reversed Rat
lisyender,gaganchitkara,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Debanga_kalita,lisyender,1-0,A05,Zukertort
gaganchitkara,lisyender,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
lisyender,SortieKing,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
lisyender,SillyBOY_258,1-0,B06,Modern Defense: Standard Defense
enricogorgoglione,lisyender,1-0,C22,Center Game: Normal Variation
lisyender,Ekingg,0-1,C21,Center Game: Kieseritzky Variation
lisyender,RajMithun,1-0,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
lisyender,FastKnightsMatter,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
gaypeople,lisyender,1-0,A05,Zukertort : Nimzo-Larsen Variation
starfish17,lisyender,1-0,A00,Mieses
lisyender,Kms69,1-0,B59,Sicilian Defense: Boleslavsky Variation
exeio00,lisyender,1-0,A51,Indian Defense: Budapest Defense
lisyender,Sukru1,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
alwayslost,lisyender,0-1,C50,"Italian Game: Giuoco Pianissimo, Normal"
lisyender,Heisenberg3,0-1,B10,Caro-Kann Defense: Breyer Variation
BlablaVlad,lisyender,1-0,C60,Ruy Lopez: Cozio Defense
lisyender,gbuch,0-1,B06,Modern Defense: Standard Defense
gbuch,lisyender,0-1,A00,Hungarian : Indian Defense
vandad-am,lisyender,0-1,A52,"Indian Defense: Budapest Defense, Rubinstein Variation"
Clickhop,lisyender,1-0,A45,Trompowsky Attack: Raptor Variation
lisyender,gaypeople,0-1,B06,Modern Defense: Standard Defense
lisyender,RACER844,1-0,B10,Caro-Kann Defense: Breyer Variation
lisyender,ReyxRey,1-0,B32,Sicilian Defense: Kalashnikov Variation
songokuzinho,lisyender,1-0,A00,Hungarian : Indian Defense
lisyender,sssaaa111,1-0,B01,"Scandinavian Defense: Main Line, Mieses Variation"
Ekalaagamhsou,lisyender,1-0,C60,Ruy Lopez: Cozio Defense
lisyender,Ekalaagamhsou,0-1,B06,Modern Defense: Standard Defense
MagicalTactic,lisyender,1-0,A05,King's Indian Attack: Symmetrical Defense
Secjacek,lisyender,1-0,E94,"King's Indian Defense: Orthodox Variation, Positional Defense, Closed Line"
lisyender,tchess123,1-0,C47,"Four Knights Game: Scotch Variation, Krause Gambit"
MasterSalomon,lisyender,0-1,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System"
lisyender,JusticeIsMine,1-0,B40,Sicilian Defense: French Variation
lisyender,vadzka,1-0,C00,French Defense: King's Indian Attack
lisyender,mega777,1-0,B20,Sicilian Defense
Eminwwww,lisyender,0-1,C30,King's Gambit Declined: Keene Defense
freedom44,lisyender,0-1,A00,Hungarian : Indian Defense
narnji,lisyender,1/2-1/2,A05,King's Indian Attack: Symmetrical Defense
lisyender,reitten,1-0,B40,Sicilian Defense: French Variation
MainAuxFress,lisyender,1-0,A48,East Indian Defense
lisyender,vadzka,1-0,B00,Owen Defense
lisyender,Nightmarish_Pawn,0-1,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line"
desudesudesudesu,lisyender,0-1,A52,"Indian Defense: Budapest Defense, Rubinstein Variation"
ElDominicanazo,lisyender,1-0,A52,Indian Defense: Budapest Defense
lisyender,Arekkk2003,1-0,C42,Russian Game: Three Knights Game
MarianoRG,lisyender,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
vopotiskas,lisyender,1-0,A01,Nimzo-Larsen Attack: Modern Variation
lisyender,nicoluna123,0-1,B10,Caro-Kann Defense: Breyer Variation
Guerrerodelaluz,lisyender,0-1,A52,"Indian Defense: Budapest Defense, Rubinstein Variation"
lisyender,Segurodental,1-0,A08,King's Indian Attack: Sicilian Variation
Dr_Black25,lisyender,1-0,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System"
lisyender,chessnewstw,1-0,B06,Modern Defense: Standard Line
dimabond,lisyender,0-1,A48,Torre Attack
lisyender,Broos,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
acoola,lisyender,0-1,C55,"Italian Game: Two Knights Defense, Max Lange Attack"
lisyender,zipper_the_fly,0-1,B10,Caro-Kann Defense: Breyer Variation
baneneba,lisyender,0-1,A45,Indian Defense
lisyender,AfricanCyborg,0-1,B00,Owen Defense
gambitgames,lisyender,1-0,C50,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation"
lisyender,Symptome,1-0,B00,Pirc Defense
martostef,lisyender,1/2-1/2,D00,Queen's Pawn Game: Mason Variation
PatoMullerArbelo,lisyender,1-0,C50,Giuoco Piano
ElDominicanazo,lisyender,0-1,A52,Indian Defense: Budapest Defense
lisyender,slavyan00712,0-1,C00,French Defense: King's Indian Attack
chess011,lisyender,0-1,C44,Scotch Game
lisyender,Wayovsky,1-0,B06,Modern Defense
RACER844,lisyender,1-0,A49,Indian Defense: Przepiorka Variation
lisyender,yomarxd4,1-0,B10,Caro-Kann Defense: Breyer Variation
Waschbar10,lisyender,0-1,C45,Scotch Game: Schmidt Variation
lisyender,Alembong,1-0,C47,"Four Knights Game: Scotch Variation, Belgrade Gambit"
NAUTILUS1987,lisyender,1-0,D01,Rapport-Jobava System
lisyender,ChessPilots,0-1,C00,French Defense: King's Indian Attack
KhanyaMazibuko,lisyender,0-1,A05,King's Indian Attack: Symmetrical Defense
lisyender,djordj,1-0,C00,French Defense: King's Indian Attack
merciless_ant,lisyender,1-0,A01,Nimzo-Larsen Attack: Indian Variation
lisyender,Kasper005,1-0,B10,Caro-Kann Defense: Breyer Variation
vagtolis,lisyender,0-1,A52,"Indian Defense: Budapest Defense, Rubinstein Variation"
