Blancas,Negras,Result,ECO,Opening
KING_OF_FOOLS,Doandris15marin,0-1,A00,Polish
Doandris15marin,KING_OF_FOOLS,0-1,B90,"Sicilian Defense: Najdorf Variation, English Attack"
brucewayneb,Doandris15marin,0-1,E60,"Indian Defense: Anti-Grnfeld, Advance Variation"
Artemfenix,Doandris15marin,0-1,B01,Scandinavian Defense: Main Line
Doandris15marin,KOHb3000,1/2-1/2,C44,Scotch Game
sangam115800,Doandris15marin,1-0,D02,Queen's Pawn Game: Krause Variation
Doandris15marin,sangam115800,0-1,B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
anunyaa,Doandris15marin,1-0,A40,Horwitz Defense
nikolicn,Doandris15marin,1-0,C00,French Defense: Knight Variation
Doandris15marin,pauloparelhas,0-1,D31,Semi-Slav Defense: Accelerated Move Order
pauloparelhas,Doandris15marin,1-0,A03,Bird : Dutch Variation
Doandris15marin,renegrub,1-0,C42,Russian Game: Nimzowitsch Attack
Doandris15marin,sneiba00,1-0,C42,Russian Game: Nimzowitsch Attack
Pnin,Doandris15marin,1-0,D20,Queen's Gambit Accepted: Saduleto Variation
Doandris15marin,HobPep,1-0,B50,Sicilian Defense
HobPep,Doandris15marin,1-0,A45,Indian Defense
Doandris15marin,HobPep,1-0,B50,Sicilian Defense
Doandris15marin,fcohz,0-1,C41,Philidor Defense
Doandris15marin,Powerful-pawn,1-0,C40,Latvian Gambit Accepted
Powerful-pawn,Doandris15marin,0-1,C02,French Defense: Advance Variation
Doandris15marin,Zarnesti51,0-1,B00,Nimzowitsch Defense: Williams Variation
Adler70,Doandris15marin,1-0,A00,Hungarian
Doandris15marin,ulpias,1-0,C45,Scotch Game
Exentor,Doandris15marin,0-1,A54,Old Indian Defense: Two Knights Variation
Doandris15marin,KIC_8462852,0-1,C45,Scotch Game: Classical Variation
Archablue_Lull,Doandris15marin,1-0,C02,"French Defense: Advance Variation, Nimzowitsch System"
csekusz,Doandris15marin,0-1,B01,Scandinavian Defense
Doandris15marin,zshep07,0-1,C41,Philidor Defense
Delphine2910,Doandris15marin,1-0,B01,Scandinavian Defense: Main Line
joshua129,Doandris15marin,1-0,B01,Scandinavian Defense: Main Line
aberdius,Doandris15marin,0-1,A45,Indian Defense
Doandris15marin,aberdius,0-1,C02,"French Defense: Advance Variation, Milner-Barry Gambit"
Doandris15marin,Borissenko,1-0,B10,Caro-Kann Defense
sssehc,Doandris15marin,0-1,B01,Scandinavian Defense: Main Line
minato_n,Doandris15marin,1-0,E60,Indian Defense: West Indian Defense
newchesspadawan,Doandris15marin,0-1,B01,Van Geet : Grnfeld Defense
Doandris15marin,lichess AI level 1,1-0,C00,French Defense: Knight Variation
