Blancas,Negras,Result,ECO,Opening
FJAG_e5,jacksilany,1-0,C42,Russian Game: Nimzowitsch Attack
FJAG_e5,poseidon12345,0-1,-1,-1
FJAG_e5,jonkite212,0-1,B01,Scandinavian Defense
UsainBolt123,FJAG_e5,1-0,A00,Mieses
FJAG_e5,PatchCord,0-1,B01,Scandinavian Defense
FJAG_e5,dmitry_80,0-1,C01,French Defense: Exchange Variation
FJAG_e5,waldemaro,0-1,B06,Modern Defense
anakin_skywalker19,FJAG_e5,0-1,B20,Sicilian Defense: Bowdler Attack
FJAG_e5,romalincoln,1-0,B41,Sicilian Defense: Kan Variation
roberhood,FJAG_e5,0-1,B95,Sicilian Defense: Najdorf Variation
Nabwalya,FJAG_e5,0-1,A00,Van't Kruijs
FJAG_e5,BARBOROSSA,1-0,B01,Scandinavian Defense: Modern Variation
madhesh24,FJAG_e5,0-1,B22,Sicilian Defense: Alapin Variation
FJAG_e5,Dieter,1-0,C45,Scotch Game
Bubba17,FJAG_e5,0-1,D00,Queen's Pawn Game: Mason Variation
ashes2076,FJAG_e5,1-0,A01,Nimzo-Larsen Attack: Modern Variation
FJAG_e5,rook_playa,0-1,A41,King's Pawn Game: Marczy Defense
FJAG_e5,Arabambi,1-0,B50,Sicilian Defense
Alesha1983,FJAG_e5,0-1,D02,Queen's Pawn Game: Zukertort Variation
FJAG_e5,Destroyer100,0-1,B32,Sicilian Defense: Open
milanasa,FJAG_e5,1-0,C21,Center Game
FJAG_e5,OwnWayGym,1-0,B01,Scandinavian Defense: Main Line
Mad70,FJAG_e5,0-1,D37,Queen's Gambit Declined: Three Knights Variation
FJAG_e5,Srijan25,0-1,A00,Van't Kruijs
lovetactic,FJAG_e5,1-0,A00,Gedult's
FJAG_e5,Macan_Sulawesi,0-1,C50,Italian Game: Schilling-Kostic Gambit
Zipei2020,FJAG_e5,0-1,D30,Queen's Gambit Declined
FJAG_e5,yonohonda_BKD,1-0,C40,Elephant Gambit
Timtimginting,FJAG_e5,1-0,B50,Sicilian Defense: Modern Variations
FJAG_e5,vanden3,0-1,B01,Scandinavian Defense: Main Line
SchlichtundSchlecht,FJAG_e5,1-0,B00,Van Geet : Berlin Gambit
FJAG_e5,Luchito300,1-0,B12,Caro-Kann Defense
FJAG_e5,oovanes,1-0,B00,Pirc Defense
invitingman,FJAG_e5,0-1,A00,Van't Kruijs
jrfrago,FJAG_e5,1-0,B50,Sicilian Defense: Modern Variations
DSebastianPUC,FJAG_e5,0-1,D30,Queen's Gambit Declined: Traditional Variation
SERAUSTED,FJAG_e5,0-1,A01,Nimzo-Larsen Attack
M-Herman,FJAG_e5,0-1,B21,Sicilian Defense: Smith-Morra Gambit
FJAG_e5,outOfMoves,0-1,B27,Sicilian Defense
FJAG_e5,ArmChessBo,0-1,C50,Four Knights Game: Italian Variation
FJAG_e5,abdalkader,1/2-1/2,C01,French Defense: Exchange Variation
FJAG_e5,Filimon,0-1,B01,Scandinavian Defense: Modern Variation
Irina_Mikhaylova,FJAG_e5,0-1,D37,Queen's Gambit Declined: Vienna Variation
FJAG_e5,erick_38,1-0,C44,Scotch Game
arjunbabu87,FJAG_e5,0-1,D37,Queen's Gambit Declined: Vienna Variation
FJAG_e5,aniketbhargav,1-0,B06,Modern Defense: Standard Line
TadejPogabike,FJAG_e5,1-0,C21,Danish Gambit
FJAG_e5,Dmitry_Shubin,0-1,C45,Scotch Game: Classical Variation
FJAG_e5,TadejPogabike,1-0,B06,"Pterodactyl Defense: Eastern, Rhamphorhynchus"
soroushn97,FJAG_e5,1-0,D00,Queen's Pawn Game: Mason Variation
FJAG_e5,Beatthebullet,1-0,B00,Owen Defense
aperitivo,FJAG_e5,0-1,D00,Queen's Pawn Game
FJAG_e5,Jakesgaga,1-0,B00,Owen Defense
aperitivo,FJAG_e5,1-0,D00,Queen's Pawn Game
jarat,FJAG_e5,0-1,-1,-1
neas78,FJAG_e5,1-0,D00,Queen's Pawn Game
FJAG_e5,erick_38,0-1,B90,Sicilian Defense: Najdorf Variation
neas78,FJAG_e5,0-1,D00,Queen's Pawn Game
FJAG_e5,KittenInaDream,0-1,B02,Alekhine Defense
lubitel64,FJAG_e5,1-0,D30,Queen's Gambit Declined: Traditional Variation
FJAG_e5,Ochirbal,0-1,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
Irfan_Nurdiansyah,FJAG_e5,0-1,C10,French Defense: Rubinstein Variation
FJAG_e5,Chelsea_2012,0-1,C50,Italian Game: Anti-Fried Liver Defense
AlekcM,FJAG_e5,1-0,D02,Queen's Pawn Game: London System
FJAG_e5,DerAnsi,1-0,C42,Russian Game: Nimzowitsch Attack
Vinodrczz,FJAG_e5,1/2-1/2,B52,"Sicilian Defense: Canal Attack, Main Line"
FJAG_e5,jawara-subang,0-1,B00,King's Pawn Game: Nimzowitsch Defense
Migarbi1902,FJAG_e5,0-1,B20,Sicilian Defense: Bowdler Attack
FJAG_e5,chess_and_boxing,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
FJAG_e5,pitobagana,1-0,C44,Scotch Game: Benima Defense
AA0111,FJAG_e5,0-1,D05,Queen's Pawn Game: Colle System
FJAG_e5,vladsuar,0-1,-1,-1
FJAG_e5,Davidmayta,0-1,-1,-1
samisaleh9090,FJAG_e5,1-0,-1,-1
FJAG_e5,Cosmicsquirrel,1-0,-1,-1
Davidmayta,FJAG_e5,0-1,-1,-1
Mooody222,FJAG_e5,0-1,-1,-1
FJAG_e5,LFlima,1-0,-1,-1
Davidmayta,FJAG_e5,0-1,-1,-1
TobiasFleischhacker,FJAG_e5,1-0,D20,Queen's Gambit Accepted: Old Variation
FJAG_e5,ajed1,1-0,B13,Caro-Kann Defense: Exchange Variation
Jim_Bee,FJAG_e5,0-1,D00,Queen's Pawn Game: Mason Variation
FJAG_e5,Tig_14628,0-1,C41,Philidor Defense
dimastefan2010,FJAG_e5,0-1,B54,"Sicilian Defense: Modern Variations, Main Line"
FJAG_e5,Olegko1995,0-1,B13,Caro-Kann Defense: Exchange Variation
