Blancas,Negras,Result,ECO,Opening
OctopusTw,Junior28,1-0,A00,Hungarian : Indian Defense
Junior28,MAXY09,1-0,A40,Modern Defense
Samurai24,Junior28,1-0,B30,Sicilian Defense: Old Sicilian
Junior28,Fegatelo78,0-1,A45,Indian Defense
Junior28,rubensin,1-0,A40,Horwitz Defense
Darrafmobla41,Junior28,0-1,B30,Sicilian Defense: Old Sicilian
Manuconnor,Junior28,0-1,D02,Queen's Pawn Game: Zukertort Variation
Fegatelo78,Junior28,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation"
Junior28,herguz,1/2-1/2,A45,Indian Defense
M_vol,Junior28,0-1,E70,King's Indian Defense: Normal Variation
Junior28,OlegDev,1/2-1/2,C41,Philidor Defense: Exchange Variation
Junior28,abonsai,1-0,C62,Ruy Lopez: Steinitz Defense
Luciano59,Junior28,0-1,A10,English : Great Snake Variation
Junior28,GlowBlock64,1-0,C65,"Ruy Lopez: Berlin Defense, Beverwijk Variation"
espartano68,Junior28,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Junior28,Loudflyer,0-1,C41,Philidor Defense: Exchange Variation
Junior28,MaslahatNasihat,1-0,C65,"Ruy Lopez: Berlin Defense, Mortimer Variation"
Marselos,Junior28,1-0,B20,Sicilian Defense: Bowdler Attack
definitelynotn1ko,Junior28,0-1,D18,"Slav Defense: Czech Variation, Classical System"
jchh,Junior28,1-0,A10,English
Junior28,Angeluque,1-0,D00,Queen's Pawn Game: Mason Variation
Junior28,RemonEshak,0-1,A45,Indian Defense
Junior28,RipKirby60,0-1,A45,Indian Defense
Ernest68,Junior28,1-0,B21,Sicilian Defense: Smith-Morra Gambit
PierreBayle,Junior28,1-0,B23,Sicilian Defense: Closed
MindStranger,Junior28,0-1,B22,Sicilian Defense: Alapin Variation
Junior28,Gian78,0-1,A45,Indian Defense
Junior28,cjop2,0-1,D00,Queen's Pawn Game: Mason Variation
SergeyBabenko76,Junior28,1-0,A38,"English : Symmetrical Variation, Full Symmetry Line"
Junior28,meza82,0-1,D00,Queen's Pawn Game: Mason Variation
Junior28,opp85,1-0,A43,Benoni Defense: Old Benoni
Ignominiousity,Junior28,1-0,A38,"English : Symmetrical Variation, Full Symmetry Line"
abnerzur,Junior28,0-1,A36,"English : Symmetrical Variation, Symmetrical Variation"
Junior28,Soubotai,0-1,D00,Queen's Pawn Game: Mason Variation
RonQui,Junior28,1/2-1/2,B33,Sicilian Defense: Lasker-Pelikan Variation
Junior28,threesixzero360,0-1,D00,Queen's Pawn Game: Mason Variation
arolis,Junior28,1-0,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line"
kreepy,Junior28,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
Junior28,Corozalera,1-0,A40,Modern Defense
Junior28,fervisanz,0-1,B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation"
