Blancas,Negras,Result,ECO,Opening
Black_Clover13,Doandris2004,1-0,C00,French Defense: Knight Variation
Doandris2004,Darkknigth,1-0,A00,Van't Kruijs
Double_tiger,Doandris2004,1/2-1/2,C00,French Defense: La Bourdonnais Variation
Skandinavos,Doandris2004,1-0,A45,Indian Defense
Doandris2004,sobhanhoseini,1-0,A00,Van Geet
Doandris2004,MARTIN_RSA,1-0,D11,"Slav Defense: Quiet Variation, Pin Defense"
dantelendio,Doandris2004,0-1,E18,"Queen's Indian Defense: Classical Variation, Traditional Variation, Nimzowitsch Line"
Trin-Trin,Doandris2004,1-0,D50,Queen's Gambit Declined: Modern Variation
Doandris2004,M5F,0-1,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line"
Doandris2004,ArmanK,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Szymon1336,Doandris2004,1-0,C00,French Defense: Schlechter Variation
bubinescu,Doandris2004,0-1,E14,Queen's Indian Defense: Spassky System
Doandris2004,saim255248,1-0,B00,Duras Gambit
Doandris2004,Homarcoss,1-0,B32,Sicilian Defense: Open
Doandris2004,JMB21,1-0,C01,French Defense: Exchange Variation
DCheckmater,Doandris2004,0-1,C01,French Defense: Exchange Variation
bulletproofBW,Doandris2004,0-1,C00,French Defense: La Bourdonnais Variation
rajadilaut,Doandris2004,0-1,B03,Alekhine Defense
Doandris2004,karwell,1-0,B06,Modern Defense
Doandris2004,aiva61,1-0,D20,Queen's Gambit Accepted: Schwartz Defense
aiva61,Doandris2004,0-1,C01,"French Defense: Exchange Variation, Monte Carlo Variation"
Doandris2004,aiva61,1-0,D02,Queen's Pawn Game: Chigorin Variation
aiva61,Doandris2004,0-1,C01,French Defense: Exchange Variation
Kurakuu,Doandris2004,1-0,B00,King's Pawn
orange_ness,Doandris2004,1-0,C50,Four Knights Game: Italian Variation
mayoster,Doandris2004,1-0,C10,Sicilian Defense: Marshall Gambit
Doandris2004,supercute,0-1,B06,Modern Defense
Doandris2004,Sebas_PB,1-0,A46,Indian Defense: Wade-Tartakower Defense
pashtun,Doandris2004,1-0,D05,Queen's Pawn Game: Colle System
Doandris2004,johnnyham,1-0,B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation
Doandris2004,Scelly86,1-0,A40,Englund Gambit
Vurkle,Doandris2004,0-1,C16,"French Defense: Winawer Variation, Advance Variation"
Doandris2004,Alha_ulala,0-1,D02,Queen's Pawn Game: Zukertort Variation
willmer1010,Doandris2004,0-1,A46,Yusupov-Rubinstein System
Doandris2004,Jsssstplayinn,1-0,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
Doandris2004,fishifish,0-1,A40,Horwitz Defense
jazzyh54u,Doandris2004,0-1,C01,French Defense: Exchange Variation
superplay,Doandris2004,1-0,A45,Indian Defense
ffenixx,Doandris2004,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
Doandris2004,johnfvald,1-0,A40,Horwitz Defense
ffenixx,Doandris2004,1-0,C02,"French Defense: Advance Variation, Wade Variation"
Doandris2004,wacasudu,0-1,D35,Queen's Gambit Declined: Normal Defense
Doandris2004,tobita155,0-1,B01,Scandinavian Defense: Main Line
johnfvald,Doandris2004,0-1,D00,Queen's Pawn Game: Mason Attack
Doandris2004,Vadym_Leo,0-1,B00,Pirc Defense
leisner2004,Doandris2004,0-1,B50,Sicilian Defense: Modern Variations
Doandris2004,leisner2004,1-0,A28,"English : King's English Variation, Four Knights Variation, Flexible Line"
leisner2004,Doandris2004,0-1,C47,Four Knights Game: Scotch Variation Accepted
Rookmagier,Doandris2004,1-0,B10,Caro-Kann Defense
Doandris2004,MiguelCor,1-0,A40,Queen's Pawn Game
Doandris2004,ShirovGambit,0-1,D05,Queen's Pawn Game: Colle System
Vagonnik,Doandris2004,1-0,B53,Sicilian Defense: Chekhover Variation
Doandris2004,Abulloh,0-1,C37,"King's Gambit Accepted: Salvio Gambit, Cochrane Gambit"
jmb3,Doandris2004,1-0,A01,Nimzo-Larsen Attack: Indian Variation
S-FANAT1981,Doandris2004,1-0,A50,Indian Defense: Normal Variation
Doandris2004,nowicare,1-0,C84,"Ruy Lopez: Closed, Martinez Variation"
PHOENIXFHY,Doandris2004,1-0,B50,Sicilian Defense: Modern Variations
Doandris2004,Nitaylunatic,1-0,C34,King's Gambit Accepted: MacLeod Defense
Yotnas,Doandris2004,1-0,B40,Sicilian Defense: Delayed Alapin Variation
Doandris2004,dayana614,1-0,D45,Semi-Slav Defense: Main Line
PHOENIXFHY,Doandris2004,0-1,C00,French Defense: Knight Variation
Doandris2004,maikelmzllo,0-1,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
Doandris2004,JulioCesarTovar4,0-1,B01,Scandinavian Defense: Richter Variation
