Blancas,Negras,Result,ECO,Opening
tonyangulo,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
LUISMISER,Gian78,1-0,B41,"Sicilian Defense: Kan Variation, Marczy Bind, Rti Variation"
Gian78,Jogi1966,1-0,B27,Sicilian Defense
Gian78,pmarinab,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
Abcpractice,Gian78,0-1,D15,Slav Defense: Chameleon Variation
Gian78,slk65,1-0,B50,Sicilian Defense: Modern Variations
Gian78,webfg,1-0,C40,King's Pawn Game: Busch-Gass Gambit
IvoB63,Gian78,1/2-1/2,D10,Slav Defense
AlGrebeniuk,Gian78,1/2-1/2,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,FelipeFernandez,0-1,C65,Ruy Lopez: Berlin Defense
Gian78,hwilkens,0-1,B30,Sicilian Defense: Old Sicilian
Zockata,Gian78,1/2-1/2,D43,Semi-Slav Defense
Gian78,kingsajjad1,0-1,C41,Philidor Defense
kingsajjad1,Gian78,0-1,B41,Sicilian Defense: Kan Variation
Neslisah2012,Gian78,0-1,B41,Sicilian Defense: Kan Variation
Gian78,Kandoli_Gambit,1-0,C55,Italian Game: Two Knights Defense
Misha_Pedan,Gian78,0-1,B40,Sicilian Defense: French Variation
Gian78,AmirGholinzhad,1-0,C53,Italian Game: Classical Variation
Gian78,LeonidBolotov,1-0,C05,"French Defense: Tarrasch Variation, Closed Variation"
lamarinda,Gian78,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,Daft_Knight,1-0,B30,Sicilian Defense: Old Sicilian
SohailShaikh1,Gian78,1-0,B23,Sicilian Defense: Closed
Gian78,anjurina1,1-0,B10,Caro-Kann Defense: Two Knights Attack
Samoderzhavets,Gian78,0-1,A11,English : Caro-Kann Defensive System
Gian78,Ewarey13,1-0,B30,Sicilian Defense: Old Sicilian
Ahmadalaaeddin,Gian78,1-0,D10,Slav Defense
player2022xyz,Gian78,1-0,D00,Queen's Pawn Game: Mason Variation
deugloin,Gian78,0-1,B20,"Sicilian Defense: Wing Gambit, Abrahams Variation"
Gian78,Professor_Bambetti,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
Gian78,Carlsen1729,0-1,C00,French Defense: Normal Variation
GRAZYJM,Gian78,0-1,B40,Sicilian Defense: Delayed Alapin Variation
Gian78,Theturco33,1-0,B10,Caro-Kann Defense
csv007in,Gian78,1-0,B21,Sicilian Defense: McDonnell Attack
Gian78,GBP_Morphy,0-1,C05,"French Defense: Tarrasch Variation, Pawn Center Variation"
Gian78,LeonidBolotov,1-0,C08,"French Defense: Tarrasch Variation, Open System"
Akoz1363,Gian78,0-1,B40,Sicilian Defense: Delayed Alapin Variation
Gian78,Recreativochess,1-0,B00,Owen Defense
Gian78,Bustorius,1-0,C63,"Ruy Lopez: Schliemann Defense, Exchange Variation"
LuisPast,Gian78,0-1,B23,Sicilian Defense: Closed
ValgameDios,Gian78,0-1,D02,Queen's Pawn Game: Zukertort Variation
Gian78,amit-singh,1/2-1/2,B01,Scandinavian Defense: Mieses-Kotroc Variation
Gian78,wcyog1_-VA,1-0,B10,Caro-Kann Defense: Two Knights Attack
Theturco33,Gian78,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
grousemountain,Gian78,1/2-1/2,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,Vinamarino1,1-0,C05,"French Defense: Tarrasch Variation, Pawn Center Variation"
statsman181,Gian78,1-0,B20,Sicilian Defense: Bowdler Attack
JadsonDanilo09,Gian78,1-0,B41,Sicilian Defense: Kan Variation
kalefil64,Gian78,1/2-1/2,B20,Sicilian Defense: Bowdler Attack
Gian78,mitfit,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Gian78,shaunletrero37,0-1,C05,"French Defense: Tarrasch Variation, Closed Variation"
Gian78,luisbelmond,1-0,C65,Ruy Lopez: Berlin Defense
Angelov0,Gian78,0-1,D00,Queen's Pawn Game: Mason Variation
ser_wsdl,Gian78,0-1,D00,Queen's Pawn Game: Mason Variation
Gian78,jonvk,1-0,B30,Sicilian Defense: Old Sicilian
Gian78,Alexfmgc,0-1,B08,Pirc Defense: Classical Variation
TorBR,Gian78,0-1,B40,Sicilian Defense: French Variation
Gian78,CRB1164,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
CRB1164,Gian78,1-0,A12,"Rti : Anglo-Slav Variation, New York System"
Gian78,jephroy,0-1,B10,Caro-Kann Defense
Gian78,Al_mojjhi,0-1,B50,Sicilian Defense: Modern Variations
Al_mojjhi,Gian78,0-1,D10,Slav Defense
Gian78,Al_mojjhi,1-0,B27,"Pterodactyl Defense: Western, Rhamphorhynchus"
Al_mojjhi,Gian78,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,Al_mojjhi,0-1,B50,Sicilian Defense: Modern Variations
Al_mojjhi,Gian78,1-0,D10,Slav Defense
Gian78,Al_mojjhi,1-0,B30,Sicilian Defense: Old Sicilian
Al_mojjhi,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,Al_mojjhi,0-1,B30,Sicilian Defense: Old Sicilian
Al_mojjhi,Gian78,0-1,D10,Slav Defense
Gian78,Al_mojjhi,1-0,B50,Sicilian Defense: Modern Variations
Al_mojjhi,Gian78,1-0,D10,Slav Defense
Gian78,Vidoque777,0-1,B00,Nimzowitsch Defense
dtunar,Gian78,0-1,B40,Sicilian Defense: Delayed Alapin Variation
Gian78,Yoshimitsu4279,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
Anilpandya,Gian78,0-1,B23,Sicilian Defense: Closed
Gian78,Marlondaniel,0-1,C42,Russian Game: Stafford Gambit
sgroblewski1965,Gian78,1-0,D10,Slav Defense: Exchange Variation
Dario63,Gian78,0-1,D10,Slav Defense: Exchange Variation
Gian78,Dario63,1/2-1/2,C07,"French Defense: Tarrasch Variation, Eliskases Variation"
Dario63,Gian78,0-1,D02,Queen's Pawn Game: Zukertort Variation
Gian78,Dario63,0-1,A82,French Defense: Franco-Hiva Gambit
Dario63,Gian78,0-1,D02,Queen's Pawn Game: Zukertort Variation
Gian78,Dario63,1-0,C07,"French Defense: Tarrasch Variation, Open System"
Dario63,Gian78,1-0,D02,Queen's Pawn Game: Zukertort Variation
Gian78,marillion1968,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
oanhnguyen,Gian78,0-1,A00,Grob : Grob Gambit Declined
Gian78,Sperber1,0-1,C42,Russian Game: Stafford Gambit
BeskrMS,Gian78,0-1,B20,Sicilian Defense: Lasker-Dunne Attack
Gian78,BeskrMS,0-1,B00,Owen Defense
Gian78,Miguel2111,1-0,C10,"French Defense: Rubinstein Variation, Blackburne Defense"
otramasw,Gian78,1-0,B40,Sicilian Defense: Delayed Alapin Variation
Gian78,gastuncho,1-0,C07,"French Defense: Tarrasch Variation, Open System"
Gian78,sockdolager47,0-1,B00,Pirc Defense
Gian78,gladmaxim,0-1,C68,Ruy Lopez: Exchange Variation
Charles412,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
ArtusFleca,Gian78,1-0,B40,Sicilian Defense: French Variation
LittleSnag,Gian78,1-0,B23,Sicilian Defense: Closed
Eksisterer,Gian78,1-0,D00,Queen's Pawn Game
Gian78,jayjayzer,0-1,B01,Scandinavian Defense: Portuguese Variation
Gian78,TheIrrelevant1,1-0,B06,Modern Defense: Standard Line
tejasgadre2010,Gian78,1-0,B20,Sicilian Defense: Lasker-Dunne Attack
Gian78,megalid,0-1,C41,Philidor Defense
Vansiso,Gian78,1-0,A03,Bird : Dutch Variation
Gian78,Chastised,1-0,C64,Ruy Lopez: Classical Variation
orzkac,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
JSzulczyk,Gian78,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,Padre2929,1-0,B01,Scandinavian Defense: Boehnke Gambit
Gian78,Rollito-Sigler,0-1,C07,"French Defense: Tarrasch Variation, Chistyakov Defense"
lastMove,Gian78,0-1,B40,Sicilian Defense: French Variation
Gian78,Mon_61,1-0,C65,Ruy Lopez: Berlin Defense
HairyOtter,Gian78,0-1,B41,"Sicilian Defense: Kan Variation, Marczy Bind, Rti Variation"
Gian78,readypawn,1-0,C05,"French Defense: Tarrasch Variation, Pawn Center Variation"
Gian78,kaspalesweb,1-0,C55,Italian Game: Two Knights Defense
Eltactiquo,Gian78,1-0,D12,"Slav Defense: Quiet Variation, Schallopp Defense"
Gian78,apolo72,0-1,C41,Philidor Defense: Hanham Variation
apolo72,Gian78,1-0,B41,"Sicilian Defense: Kan Variation, Marczy Bind, Rti Variation"
Gian78,apolo72,1/2-1/2,C41,"Philidor Defense: Hanham Variation, Schlechter Variation"
apolo72,Gian78,1-0,B41,"Sicilian Defense: Kan Variation, Marczy Bind, Rti Variation"
Gian78,gneds2783,0-1,B01,Scandinavian Defense: Modern Variation
AjahnCraig,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
sagarpi,Gian78,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,sagarpi,0-1,B07,Pirc Defense
Gian78,maglor_elf,0-1,C42,Russian Game: Damiano Variation
CraeZ,Gian78,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,virinvictus,0-1,C50,"Italian Game: Classical Variation, Albin Gambit"
sergserg13,Gian78,1-0,B20,Sicilian Defense: Bowdler Attack
Julian17111,Gian78,1-0,B41,"Sicilian Defense: Kan Variation, Marczy Bind, Rti Variation"
Gian78,Jobzitro,1-0,B32,Sicilian Defense: Accelerated Dragon
Jobzitro,Gian78,0-1,D00,Queen's Pawn Game: Mason Variation
Gian78,Jobzitro,1-0,B30,Sicilian Defense: Old Sicilian
akashgaonkar,Gian78,0-1,D15,Slav Defense: Chameleon Variation
Gian78,sso-maz-1,1-0,C55,Italian Game: Two Knights Defense
Gian78,Brabox2008,0-1,C50,Italian Game: Hungarian Defense
ExtremeSlavo,Gian78,0-1,B23,Sicilian Defense: Closed
Gian78,simba88,0-1,B28,"Sicilian Defense: O'Kelly Variation, Kieseritzky System"
Francisco_76,Gian78,0-1,D02,Queen's Pawn Game: Zukertort Variation
Gian78,KnightMare1971,1-0,B50,Sicilian Defense: Modern Variations
x2carlos1987,Gian78,0-1,B41,Sicilian Defense: Kan Variation
ArchyMWD,Gian78,1-0,B41,Sicilian Defense: Kan Variation
Gian78,mirkoz,0-1,B50,Sicilian Defense: Modern Variations
Gian78,j7812s9985i,0-1,C05,"French Defense: Tarrasch Variation, Pawn Center Variation"
wisky29,Gian78,0-1,B20,Sicilian Defense
dil_jumayv_76,Gian78,1-0,B20,Sicilian Defense
Larbi60,Gian78,0-1,D00,Queen's Pawn Game
Gian78,Larbi60,1-0,B01,Scandinavian Defense: Modern Variation
jehadsarmini,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,jehadsarmini,0-1,B02,"Alekhine Defense: Scandinavian Variation, Geschev Gambit"
waj42,Gian78,0-1,D11,Slav Defense: Modern Line
Gian78,dansiv,1-0,B50,Sicilian Defense: Modern Variations
thuab,Gian78,0-1,B22,Sicilian Defense: Alapin Variation
Gian78,elninjo,1-0,C53,Italian Game: Classical Variation
foxxy1,Gian78,1-0,B43,"Sicilian Defense: Kan Variation, Knight Variation"
mazetoktonos,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,mazetoktonos,0-1,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation"
Gian78,georgegeo,1-0,C50,Italian Game
demtutor,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,posicionalmove,1-0,C05,"French Defense: Tarrasch Variation, Pawn Center Variation"
ChavezNicolas,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,neurosciguy,1-0,B30,Sicilian Defense: Old Sicilian
Victordantzzz,Gian78,0-1,B21,Sicilian Defense: McDonnell Attack
ehabf,Gian78,1-0,B40,Sicilian Defense: Delayed Alapin Variation
Gian78,ehabf,0-1,C45,Scotch Game
Kitejordan,Gian78,0-1,D00,Queen's Pawn Game: Mason Variation
sezgindursun,Gian78,0-1,B40,Sicilian Defense: French Variation
Gian78,giit_m,1-0,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
Jungpionier,Gian78,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Gian78,annarachel12,1/2-1/2,B30,Sicilian Defense: Old Sicilian
Gian78,caspacov,0-1,C68,Ruy Lopez: Exchange Variation
caspacov,Gian78,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
Gian78,caspacov,0-1,C50,"Italian Game: Classical Variation, Albin Gambit"
Gian78,adoler,1-0,B10,Caro-Kann Defense: Two Knights Attack
Clorofilo,Gian78,0-1,A00,Van't Kruijs
Gian78,BIGNOVA,0-1,B50,Sicilian Defense: Modern Variations
alieov,Gian78,1-0,D13,Slav Defense: Exchange Variation
umitcan24,Gian78,0-1,D10,Slav Defense
Art3k,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
Gian78,ray191,1-0,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation"
Gian78,VICDR,0-1,B07,Pirc Defense
VICDR,Gian78,0-1,A00,Hungarian : Slav Formation
filly6612,Gian78,1-0,D10,Slav Defense
Gian78,leotf,0-1,C53,Italian Game: Classical Variation
Gian78,Abcpractice,0-1,B44,Sicilian Defense: Taimanov Variation
Gian78,Anderson2711,1-0,C05,"French Defense: Tarrasch Variation, Pawn Center Variation"
Gian78,reivaxavier,1-0,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation"
zul3873,Gian78,0-1,B43,"Sicilian Defense: Kan Variation, Knight Variation"
CHROMEHERMES,Gian78,0-1,D02,Queen's Pawn Game: Zukertort Variation
AnonymChess,Gian78,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
Gian78,jr_waine,1-0,B10,Caro-Kann Defense: Two Knights Attack
Gian78,robinchhetri12,1-0,C50,Italian Game: Anti-Fried Liver Defense
grand_masterchess,Gian78,0-1,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Gian78,mulli2,1-0,B06,Modern Defense: Standard Defense
Gian78,GKubi,1-0,A41,King's Pawn Game: Marczy Defense
