Blancas,Negras,Result,ECO,Opening
aliane333,moisesbastidas7822,0-1,B54,"Sicilian Defense: Modern Variations, Main Line"
moisesbastidas7822,williamchoco,1-0,A04,Zukertort : Kingside Fianchetto
moisesbastidas7822,COMRADON-TERMINATOR,0-1,A04,Zukertort : Queen's Gambit Invitation
moisesbastidas7822,zikkii,1/2-1/2,A04,Zukertort : Sicilian Invitation
arahan,moisesbastidas7822,0-1,B90,Sicilian Defense: Najdorf Variation
moisesbastidas7822,bouazza32,0-1,A06,Zukertort
kupalhal,moisesbastidas7822,1-0,B20,Sicilian Defense
moisesbastidas7822,temora,1-0,A04,Zukertort : Queenside Fianchetto Variation
moisesbastidas7822,Lego77,0-1,A04,Zukertort : Slav Invitation
moisesbastidas7822,mnmassari,0-1,A04,Zukertort : Pirc Invitation
samuel22bastidas,moisesbastidas7822,1-0,D02,Queen's Pawn Game: Zukertort Variation
mnmassari,moisesbastidas7822,0-1,B10,Caro-Kann Defense
moisesbastidas7822,samuel22bastidas,0-1,A04,Zukertort : Sicilian Invitation
moisesbastidas7822,mnmassari,0-1,A04,Zukertort : Pirc Invitation
jeffren10,moisesbastidas7822,1-0,B90,"Sicilian Defense: Najdorf Variation, English Attack"
guadajg,moisesbastidas7822,0-1,B10,Caro-Kann Defense
vlad145,moisesbastidas7822,0-1,D11,Slav Defense: Quiet Variation
hjavier23,moisesbastidas7822,0-1,B91,"Sicilian Defense: Najdorf Variation, Zagreb Variation"
MateoARivas,moisesbastidas7822,1-0,A16,"English : Anglo-Indian Defense, Anglo-Grnfeld Variation"
moisesbastidas7822,Alan_Abreu,0-1,A05,King's Indian Attack: Symmetrical Defense
carlbc84,moisesbastidas7822,1-0,B10,Caro-Kann Defense: Two Knights Attack
moisesbastidas7822,Monchosky,1-0,D02,Queen's Pawn Game: Zukertort Variation
ragrava,moisesbastidas7822,1-0,A01,Nimzo-Larsen Attack: Indian Variation
moisesbastidas7822,VenuSophia,0-1,D05,Queen's Pawn Game: Colle System
mgorg,moisesbastidas7822,1-0,D10,Slav Defense
moisesbastidas7822,NRDNZ,1/2-1/2,A04,Zukertort : Kingside Fianchetto
moisesbastidas7822,Death_Clicker,1-0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
matzeR272,moisesbastidas7822,1-0,B12,Caro-Kann Defense: Advance Variation
moisesbastidas7822,psk6497,1-0,A07,King's Indian Attack: Sicilian Variation
Ireonus,moisesbastidas7822,1-0,B22,Sicilian Defense: Alapin Variation
moisesbastidas7822,Shkvarka,1-0,D02,Queen's Pawn Game: Chigorin Variation
moisesbastidas7822,chessceres,1-0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
HeriHadi,moisesbastidas7822,1-0,B20,Sicilian Defense: Bowdler Attack
moisesbastidas7822,RODRIGOLIBERTARIO,1-0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
moisesbastidas7822,ReifersonX-X,0-1,A49,Indian Defense: Przepiorka Variation
moisesbastidas7822,Empachers,1/2-1/2,E86,King's Indian Defense: Smisch Variation
hentes81,moisesbastidas7822,0-1,A00,Grob : Grob Gambit
betweenline,moisesbastidas7822,0-1,D78,"Neo-Grnfeld Defense: Classical Variation, Original Defense"
Mathabathe,moisesbastidas7822,1-0,A10,"English : Anglo-Scandinavian Defense, Schulz Gambit"
moisesbastidas7822,Fpier21,1-0,A04,Zukertort : Sicilian Invitation
Sbornik70,moisesbastidas7822,1/2-1/2,B21,Sicilian Defense: Smith-Morra Gambit
moisesbastidas7822,TanmayChi123,0-1,D05,Queen's Pawn Game: Colle System
moisesbastidas7822,Buggsbunnny,1-0,D02,Queen's Pawn Game: Zukertort Variation
HermenEsteven,moisesbastidas7822,1-0,D85,Grnfeld Defense: Exchange Variation
BalzariniChess,moisesbastidas7822,1-0,B13,Caro-Kann Defense: Exchange Variation
moisesbastidas7822,PieDiaz,1-0,D02,Queen's Pawn Game: Chigorin Variation
Chadwek,moisesbastidas7822,0-1,D02,Queen's Pawn Game: Zukertort Variation
moisesbastidas7822,Ozykozek,0-1,D05,Queen's Pawn Game: Colle System
IKUINENLUPAUS,moisesbastidas7822,0-1,D15,Slav Defense: Schlechter Variation
stockvish11,moisesbastidas7822,1-0,D10,Slav Defense
moisesbastidas7822,JohnatanNico,0-1,A04,Zukertort : Slav Invitation
moisesbastidas7822,Fafelo1,0-1,A04,Zukertort : Black Mustang Defense
moisesbastidas7822,FlorindoSampang,0-1,A06,Zukertort
zinkelburger,moisesbastidas7822,1-0,B50,Sicilian Defense: Modern Variations
moisesbastidas7822,ARezinovsky,1-0,A04,Zukertort : Queen's Gambit Invitation
sandro84oliveira,moisesbastidas7822,1-0,B13,Caro-Kann Defense: Exchange Variation
Candidatino,moisesbastidas7822,1-0,D79,Neo-Grnfeld Defense: Ultra-delayed Exchange Variation
moisesbastidas7822,Negan_der_Boss,0-1,A04,Zukertort : Kingside Fianchetto
nouriss,moisesbastidas7822,1-0,A45,Blackmar-Diemer Gambit Declined: O'Kelly Defense
moisesbastidas7822,yigitksk,0-1,A06,Zukertort
moisesbastidas7822,RooksnRoses,1-0,A40,Horwitz Defense
Isdanfo,moisesbastidas7822,0-1,B20,Sicilian Defense: Bowdler Attack
didimos87,moisesbastidas7822,0-1,B22,Sicilian Defense: Alapin Variation
moisesbastidas7822,gulabi_aanke_jo_teri,0-1,A40,Queen's Pawn Game
moisesbastidas7822,johnb-17,1-0,A40,Queen's Pawn Game
floryncd,moisesbastidas7822,0-1,B32,Sicilian Defense: Lwenthal Variation
moisesbastidas7822,Callie,1-0,D00,Queen's Pawn Game
Edusanfer,moisesbastidas7822,0-1,A17,"English : Anglo-Indian Defense, Hedgehog System"
galapagoss,moisesbastidas7822,1-0,D00,Queen's Pawn Game: Levitsky Attack
moisesbastidas7822,luzdetrento,1-0,D05,Queen's Pawn Game: Colle System
DrinkingSangria,moisesbastidas7822,0-1,D15,Slav Defense: Schlechter Variation
lihrac,moisesbastidas7822,1-0,B15,Caro-Kann Defense: Tartakower Variation
moisesbastidas7822,mosbiusdesigns,1-0,A04,Zukertort : Sicilian Invitation
moisesbastidas7822,PCDIMarkAnthony,0-1,A04,Zukertort : Kingside Fianchetto
moisesbastidas7822,Ahmed-eldebeky1,1-0,A05,Zukertort : Quiet System
moisesbastidas7822,mahmadddd,0-1,A04,Zukertort : Kingside Fianchetto
abdyeb,moisesbastidas7822,1-0,B01,Scandinavian Defense: Modern Variation
CheezPh,moisesbastidas7822,0-1,B10,Caro-Kann Defense: Breyer Variation
Pemburu_Gelar,moisesbastidas7822,0-1,A00,Van't Kruijs
moisesbastidas7822,IIAMSPARKEE,0-1,D05,Queen's Pawn Game: Colle System
Bisho21,moisesbastidas7822,0-1,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
moisesbastidas7822,Platanik,1-0,A04,Zukertort : Pirc Invitation
alfile3,moisesbastidas7822,1-0,B12,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense"
moisesbastidas7822,TRUEnsal,0-1,A04,Zukertort : Queen's Gambit Invitation
djhfhffj,moisesbastidas7822,1-0,B10,Caro-Kann Defense: Two Knights Attack
moisesbastidas7822,papanBawah,1-0,A04,Zukertort : Kingside Fianchetto
moisesbastidas7822,DofTech,1-0,A05,Zukertort : Quiet System
GeorgeSteeps,moisesbastidas7822,0-1,D15,Slav Defense: Schlechter Variation
moisesbastidas7822,engtalalali,1-0,A06,Zukertort
suparyono,moisesbastidas7822,1-0,B12,Caro-Kann Defense: Advance Variation
Wacan_Warren,moisesbastidas7822,1-0,D10,Slav Defense
moisesbastidas7822,ramzifdl,1/2-1/2,A04,Zukertort : Slav Invitation
moisesbastidas7822,Dr_Co,0-1,D04,Queen's Pawn Game: Colle System
ulyzed,moisesbastidas7822,1/2-1/2,D15,Slav Defense: Schlechter Variation
moisesbastidas7822,slightly_pugi,1-0,D02,Queen's Pawn Game: Chigorin Variation
moisesbastidas7822,MMOIHONDSNAIJDUH,1-0,A04,Zukertort : Sicilian Invitation
MMOIHONDSNAIJDUH,moisesbastidas7822,0-1,D15,Slav Defense: Three Knights Variation
carranza83,moisesbastidas7822,1/2-1/2,A04,Zukertort : Slav Invitation
moisesbastidas7822,CesarRaymundo_FIEE,1-0,A04,Zukertort : Ross Gambit
tzamtzis_volos,moisesbastidas7822,1-0,B10,Caro-Kann Defense: Breyer Variation
moisesbastidas7822,viasatelite,1-0,A04,Zukertort : Black Mustang Defense
moisesbastidas7822,Mohamed_SUEZ,0-1,A06,Zukertort
moisesbastidas7822,adauer,0-1,D05,Queen's Pawn Game: Colle System
ccz,moisesbastidas7822,1-0,B15,Caro-Kann Defense: Main Line
moisesbastidas7822,staynskoofoo,0-1,A04,Zukertort : Slav Invitation
Amenhotep-I,moisesbastidas7822,0-1,D02,Queen's Pawn Game: London System
moisesbastidas7822,ReLe72,1-0,A80,Dutch Defense
Cetin_Demirkol,moisesbastidas7822,0-1,B12,Caro-Kann Defense: Advance Variation
SilentArt,moisesbastidas7822,0-1,B10,Caro-Kann Defense: Breyer Variation
moisesbastidas7822,CarlosMoscoso,0-1,D04,Queen's Pawn Game: Colle System
GBarrameda,moisesbastidas7822,1-0,B15,Caro-Kann Defense: von Hennig Gambit
moisesbastidas7822,verikt,0-1,A04,Zukertort : Queen's Gambit Invitation
swing_addict,moisesbastidas7822,1-0,B10,"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation"
moisesbastidas7822,nyd_83,0-1,A06,Zukertort
moisesbastidas7822,Reyking2020,0-1,A05,Zukertort : Quiet System
j08nhs,moisesbastidas7822,1-0,A11,English : Caro-Kann Defensive System
moisesbastidas7822,SCHAri_blaue_STEINE,1-0,D04,Queen's Pawn Game: Colle System
elger,moisesbastidas7822,1-0,A40,Queen's Pawn Game
PEDROPARKER26,moisesbastidas7822,0-1,A40,Queen's Pawn Game
aloy1234,moisesbastidas7822,0-1,D10,Slav Defense
moisesbastidas7822,solovei,1-0,A46,Yusupov-Rubinstein System
moisesbastidas7822,bokigrljan69,1-0,A04,Zukertort : Sicilian Invitation
emperator5694,moisesbastidas7822,0-1,B12,Caro-Kann Defense: Advance Variation
monkata,moisesbastidas7822,0-1,B10,Caro-Kann Defense
moisesbastidas7822,Musafak,0-1,A04,Zukertort : Pirc Invitation
aristotel1967,moisesbastidas7822,0-1,B13,Caro-Kann Defense: Exchange Variation
amrhamed,moisesbastidas7822,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange"
