Blancas,Negras,Result,ECO,Opening
Elneneasesino,BillyBob007,0-1,A46,Torre Attack
Elneneasesino,bragiin,0-1,A14,"English : Agincourt Defense, Neo-Catalan Declined"
who-r-bah,Elneneasesino,1-0,E25,Nimzo-Indian Defense: Smisch Variation
Ferz9zevni,Elneneasesino,1/2-1/2,E06,Catalan : Closed
Elneneasesino,Bauerangriff,1-0,D00,Queen's Pawn Game: Mason Variation
Ticdador,Elneneasesino,1-0,E38,"Nimzo-Indian Defense: Classical Variation, Berlin Variation"
Elneneasesino,ShoxruhNamangan,0-1,A44,Benoni Defense: Old Benoni
CaitlynDad,Elneneasesino,1-0,E42,"Nimzo-Indian Defense: Hbner Variation, Rubinstein Variation"
Elneneasesino,falsemate,0-1,D10,Slav Defense
bibo007,Elneneasesino,1-0,A45,Indian Defense
akibaramon,Elneneasesino,1-0,A09,Rti : Advance Variation
DrWalls,Elneneasesino,0-1,D07,Queen's Gambit Declined: Chigorin Defense
fan_of_adele,Elneneasesino,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Elneneasesino,fan_of_adele,1-0,E98,"King's Indian Defense: Orthodox Variation, Classical System"
Elneneasesino,Mehrdad89,0-1,D01,"Queen's Pawn Game: Veresov Attack, Boyce Defense"
Chesspit,Elneneasesino,1-0,A01,Nimzo-Larsen Attack: Modern Variation
Elneneasesino,Grom_K6L,0-1,A31,"English : Symmetrical Variation, Anti-Benoni Variation"
tarovch,Elneneasesino,0-1,C42,Russian Game: Three Knights Game
Wombattle,Elneneasesino,0-1,A06,Nimzo-Larsen Attack: Classical Variation
Elneneasesino,Wombattle,0-1,D01,Richter-Veresov Attack
Elneneasesino,keres99,1-0,E94,"King's Indian Defense: Orthodox Variation, Donner Defense"
Elneneasesino,TAUON33,1-0,B16,Caro-Kann Defense: Bronstein-Larsen Variation
TAUON33,Elneneasesino,0-1,D00,Queen's Pawn Game: Mason Variation
pkharbash,Elneneasesino,0-1,D07,"Queen's Gambit Declined: Chigorin Defense, Exchange Variation"
Elneneasesino,feanor00,0-1,E98,"King's Indian Defense: Orthodox Variation, Classical System"
Aribaustreet,Elneneasesino,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Elneneasesino,Acmat,1-0,A40,Horwitz Defense
agofman,Elneneasesino,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Elneneasesino,SpArK-ReVenge,1-0,D13,Slav Defense: Exchange Variation
Ullrich-Krause,Elneneasesino,1-0,D13,Slav Defense: Exchange Variation
elcondorprasa,Elneneasesino,1-0,A00,Van Geet : Napoleon Attack
SunnyDays7,Elneneasesino,1-0,D00,Queen's Pawn Game: Levitsky Attack
Elneneasesino,SunnyDays7,1/2-1/2,D15,"Slav Defense: Chameleon Variation, Advance System"
Elneneasesino,nomdutilisate,1-0,B41,Sicilian Defense: Kan Variation
Elneneasesino,KAGB,0-1,D38,Queen's Gambit Declined: Ragozin Defense
Elneneasesino,liverpool2021,1-0,E98,"King's Indian Defense: Orthodox Variation, Classical System"
liverpool2021,Elneneasesino,0-1,B25,Sicilian Defense: Closed
Elneneasesino,SiusBunga,0-1,A28,"English : King's English Variation, Four Knights Variation, Flexible Line"
SiusBunga,Elneneasesino,0-1,B01,Scandinavian Defense: Bronstein Variation
Elneneasesino,Schachpeter,1-0,A04,Zukertort : Dutch Variation
bilaltrifi,Elneneasesino,1/2-1/2,B50,Sicilian Defense: Delayed Alapin
Elneneasesino,manuchess96,0-1,E98,"King's Indian Defense: Orthodox Variation, Classical System"
Elneneasesino,vetongacaferi,1-0,A13,English : Agincourt Defense
shapour51,Elneneasesino,1-0,A45,Trompowsky Attack
Ghost-Dog,Elneneasesino,1/2-1/2,B01,Scandinavian Defense: Gubinsky-Melts Defense
Elneneasesino,Acmat,0-1,A13,English : Agincourt Defense
gmbharathy,Elneneasesino,1-0,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line"
Piso-Uno,Elneneasesino,1-0,B49,"Sicilian Defense: Taimanov Variation, Bastrikov Variation"
Elneneasesino,Brillantplayer,0-1,A00,Van Geet : Novosibirsk Variation
Elneneasesino,Gteekman,1-0,A45,Paleface Attack
Scourbi,Elneneasesino,0-1,B01,Scandinavian Defense: Bronstein Variation
Elneneasesino,DengAjak,1-0,A06,Nimzo-Larsen Attack: Classical Variation
