Blancas,Negras,Result,ECO,Opening
mherize,IIv4v88,0-1,B01,Scandinavian Defense: Schiller-Pytel Variation
IIv4v88,mherize,1-0,B30,Sicilian Defense: Old Sicilian
mherize,akavallo,0-1,B00,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation"
BennyMcFly,mherize,0-1,A48,London System
snarxism,mherize,1-0,E61,King's Indian Defense: Smyslov Variation
mherize,chalo88,0-1,C00,French Defense: Two Knights Variation
mherize,Drunken_Rubinstein,1-0,B10,Caro-Kann Defense: Goldman Variation
mherize,Ant4life,0-1,C00,French Defense: Two Knights Variation
Lucky_Mate,mherize,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
SquirReL111,mherize,0-1,E61,King's Indian Defense
NeseraZabalto,mherize,1/2-1/2,A48,London System
mherize,themutinyofthebounty,1-0,B06,Modern Defense
JustinBrow,mherize,1-0,B30,Sicilian Defense: Old Sicilian
mherize,Mufaks,0-1,B40,"Sicilian Defense: French Variation, Open"
ilfustigatore666,mherize,0-1,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
mherize,MarioForce,1-0,B00,Pirc Defense
KennethLo,mherize,1-0,A25,"English : King's English Variation, Reversed Closed Sicilian"
mherize,NathanFlow,1-0,C00,French Defense: Two Knights Variation
kanishka1980,mherize,1-0,A48,London System
mherize,kanishka1980,1-0,C00,French Defense: Queen's Knight
kanishka1980,mherize,0-1,B23,Sicilian Defense: Grand Prix Attack
mherize,bella82,1-0,B06,Modern Defense: Three Pawns Attack
mherize,Elvaronnocturno,1-0,B27,Sicilian Defense: Hyperaccelerated Fianchetto
Cherry_M,mherize,1-0,A03,Bird : Dutch Variation
YoRicardo,mherize,1-0,E61,King's Indian Defense: Smyslov Variation
mherize,turco00,0-1,B10,Caro-Kann Defense: Goldman Variation
mherize,vikrajasekaran,0-1,B01,Scandinavian Defense: Main Line
dbspensado,mherize,0-1,E71,King's Indian Defense: Makogonov Variation
mherize,Duque1997,1/2-1/2,C00,French Defense: Two Knights Variation
mherize,AnalyticalPawn,0-1,B02,Alekhine Defense: Two Pawn Attack
ANJINHO19,mherize,0-1,A01,Nimzo-Larsen Attack: Indian Variation
mherize,thinkpink,0-1,B10,Caro-Kann Defense: Goldman Variation
Ngomputer24,mherize,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation"
mherize,combat212003,1-0,B09,Pirc Defense: Austrian Attack
pacman6172,mherize,1-0,B21,Sicilian Defense: McDonnell Attack
Myka1501,mherize,0-1,B32,Sicilian Defense: Lwenthal Variation
Warvar,mherize,1/2-1/2,A45,Trompowsky Attack
dswij,mherize,0-1,A45,Indian Defense
mherize,dswij,1-0,B10,Caro-Kann Defense: Goldman Variation
MaggieDionsonjr,mherize,1-0,B32,Sicilian Defense: Kalashnikov Variation
mherize,MaggieDionsonjr,1-0,B09,Pirc Defense: Austrian Attack
arturleandro2021,mherize,1-0,A48,London System
mherize,David-1973,1-0,B44,Sicilian Defense: Taimanov Variation
YasserTicona_UNI,mherize,1-0,B32,Sicilian Defense: Kalashnikov Variation
mherize,glennzenarosa,0-1,B41,Sicilian Defense: Kan Variation
glennzenarosa,mherize,1-0,D01,Rapport-Jobava System
mherize,glennzenarosa,1-0,B41,Sicilian Defense: Kan Variation
Smalldoc,mherize,1-0,E76,King's Indian Defense: Four Pawns Attack
mherize,Nb_1,1-0,C70,"Ruy Lopez: Morphy Defense, Graz Variation"
StarryStarryNight,mherize,1-0,E92,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System"
Alfilgoods,mherize,1-0,B21,Sicilian Defense: McDonnell Attack
mherize,qp12pq,1-0,B00,Pirc Defense
KrissKiss,mherize,1-0,A03,Bird : Lasker Variation
mherize,rendrarehan28,1-0,B44,Sicilian Defense: Taimanov Variation
Russelcodamos,mherize,0-1,B30,Sicilian Defense: Old Sicilian
Tabsheer,mherize,1-0,A48,London System
mherize,mohammad701,1-0,B90,Sicilian Defense: Najdorf Variation
mherize,aggache,1-0,C62,Ruy Lopez: Steinitz Defense
mherize,renevic_verbo,1-0,C00,French Defense: Two Knights Variation
ramenkarmakar92,mherize,1-0,D02,Queen's Pawn Game: London System
geco7,mherize,0-1,E81,"King's Indian Defense: Smisch Variation, Normal Defense"
mherize,Dr_Drankenstien,0-1,B10,Caro-Kann Defense: Goldman Variation
Kereta_Berkuda,mherize,1-0,A00,Anderssen's
mherize,Gmjavipro,1-0,C00,French Defense: Two Knights Variation
mherize,NileshAra,0-1,C41,Philidor Defense: Exchange Variation
lordbluff,mherize,1-0,B32,Sicilian Defense: Lwenthal Variation
Pelotademani,mherize,1-0,B20,Sicilian Defense: Keres Variation
mherize,Mr_COS,1-0,B32,Sicilian Defense: Flohr Variation
Matthewa100,mherize,1-0,B30,Sicilian Defense: Old Sicilian
mherize,Matthewa100,1-0,B10,Caro-Kann Defense: Goldman Variation
blueskyminer23,mherize,1-0,A08,King's Indian Attack: French Variation
mherize,anlap,0-1,C00,French Defense: Two Knights Variation
mherize,krokodil1234,1-0,B00,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation"
krokodil1234,mherize,0-1,B32,Sicilian Defense: Kalashnikov Variation
wardaddy02,mherize,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
mherize,Abtharhadani,0-1,B00,Goldsmith Defense
jarocho76,mherize,1/2-1/2,E61,King's Indian Defense
mherize,anara32,1-0,B58,Sicilian Defense: Classical Variation
HopeSpringsEternal,mherize,1-0,E92,King's Indian Defense: Petrosian Variation
mherize,ugurjoe,1-0,C65,Ruy Lopez: Berlin Defense
mherize,Esuolc,1-0,C00,French Defense: Two Knights Variation
ivanchuk_peruano,mherize,0-1,B22,Sicilian Defense: Alapin Variation
Vfcnth62,mherize,1-0,E61,King's Indian Defense
BenoniOneKenobi,mherize,1-0,B30,Sicilian Defense: Old Sicilian
mherize,SouthAfrican_Horse,0-1,B74,"Sicilian Defense: Dragon Variation, Classical Variation, Normal Line"
Razman,mherize,1-0,A40,Modern Defense
mherize,Razman,1-0,C44,Scotch Game
mherize,alexbawtry,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
alexbawtry,mherize,1-0,A48,London System
mherize,alexbawtry,1-0,B41,Sicilian Defense: Kan Variation
paritoshmalvi1,mherize,0-1,A45,Indian Defense
mherize,Supertobi,1-0,C00,French Defense: Knight Variation
meshugah,mherize,1-0,E73,"King's Indian Defense: Normal Variation, Standard Development"
mherize,Pavelid,1-0,C64,Ruy Lopez: Classical Variation
hengui,mherize,1-0,B32,Sicilian Defense: Kalashnikov Variation
faraz0939,mherize,0-1,B32,Sicilian Defense: Lwenthal Variation
mherize,Piter_FM,0-1,C65,Ruy Lopez: Berlin Defense
mherize,lex0086,0-1,B01,Scandinavian Defense: Marshall Variation
mherize,mastercutioner,0-1,B02,Alekhine Defense: Two Pawn Attack
meshugah,mherize,1-0,E73,King's Indian Defense: Semi-Averbakh System
tep45,mherize,1-0,B30,Sicilian Defense: Old Sicilian
Vasia1986,mherize,1-0,B30,Sicilian Defense: Old Sicilian
mherize,C4LJamesleyD,0-1,B01,Scandinavian Defense: Portuguese Variation
apocalipser,mherize,1-0,B32,Sicilian Defense: Lwenthal Variation
mherize,Viorelz11,1-0,B90,Sicilian Defense: Najdorf Variation
mherize,Jo_sh_ua,1-0,B10,Caro-Kann Defense
gajendra5143,mherize,0-1,B23,"Sicilian Defense: Closed, Traditional"
mherize,DrPennywise,0-1,B54,"Sicilian Defense: Modern Variations, Main Line"
vladsuar,mherize,0-1,A45,Indian Defense
mherize,DrPennywise,0-1,B90,Sicilian Defense: Najdorf Variation
Gova479,mherize,0-1,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
carlbc84,mherize,1-0,B32,Sicilian Defense: Lwenthal Variation
mherize,DrPennywise,1/2-1/2,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
Romg12,mherize,1-0,B32,Sicilian Defense: Lwenthal Variation
mherize,jeffren10,1-0,B00,Owen Defense
Jaivismar123,mherize,0-1,?,?
mherize,Jesus1999GM,0-1,B70,"Sicilian Defense: Dragon Variation, Classical Variation"
carlbc84,mherize,0-1,B32,Sicilian Defense: Lwenthal Variation
mherize,Jaivismar123,1-0,B00,King's Pawn
vladsuar,mherize,1-0,A45,Indian Defense
mherize,jeffren10,0-1,B00,Owen Defense
mherize,oscarhernadez,0-1,B41,Sicilian Defense: Kan Variation
Jose_Barreto,mherize,1-0,E97,"King's Indian Defense: Orthodox Variation, Bayonet Attack"
mherize,vladsuar,1-0,B28,"Sicilian Defense: O'Kelly Variation, Normal System"
jeffren10,mherize,1-0,B30,Sicilian Defense: Old Sicilian
mherize,carlbc84,1/2-1/2,C64,Ruy Lopez: Classical Variation
mherize,Jose_Barreto,1-0,B32,Sicilian Defense: Accelerated Dragon
oscarhernadez,mherize,1-0,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
mherize,Jose_Barreto,0-1,B32,Sicilian Defense: Accelerated Dragon
oscarhernadez,mherize,0-1,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
Lobotomia,mherize,1-0,A45,Indian Defense
